,ds,y
381687,2010-02-05,4163.09
381688,2010-02-12,4664.98
381689,2010-02-19,5400.14
381690,2010-02-26,3976.68
381691,2010-03-05,4411.79
381692,2010-03-12,5642.15
381693,2010-03-19,3855.2
381694,2010-03-26,2594.18
381695,2010-04-02,4910.04
381696,2010-04-09,3260.95
381697,2010-04-16,4029.8
381698,2010-04-23,2992.93
381699,2010-04-30,6277.46
381700,2010-05-07,6461.56
381701,2010-05-14,4695.84
381702,2010-05-21,6281.55
381703,2010-05-28,5478.83
381704,2010-06-04,6019.29
381705,2010-06-11,5243.19
381706,2010-06-18,7185.77
381707,2010-06-25,6345.28
381708,2010-07-02,9646.2
381709,2010-07-09,6498.17
381710,2010-07-16,5562.09
381711,2010-07-23,4416.13
381712,2010-07-30,6603.14
381713,2010-08-06,7027.84
381714,2010-08-13,5468.52
381715,2010-08-20,4756.22
381716,2010-08-27,6243.65
381717,2010-09-03,4739.64
381718,2010-09-10,6221.24
381719,2010-09-17,3248.81
381720,2010-09-24,5470.35
381721,2010-10-01,4307.3
381722,2010-10-08,3764.36
381723,2010-10-15,4340.99
381724,2010-10-22,4117.44
381725,2010-10-29,2792.22
381726,2010-11-05,4878.43
381727,2010-11-12,3733.89
381728,2010-11-19,3814.35
381729,2010-11-26,30356.37
381730,2010-12-03,3662.71
381731,2010-12-10,5843.98
381732,2010-12-17,13096.63
381733,2010-12-24,27619.87
381734,2010-12-31,2886.51
381735,2011-01-07,3205.44
381736,2011-01-14,2162.64
381737,2011-01-21,1623.16
381738,2011-01-28,3836.57
381739,2011-02-04,2450.65
381740,2011-02-11,3714.32
381741,2011-02-18,4691.4
381742,2011-02-25,3079.96
381743,2011-03-04,5580.08
381744,2011-03-11,5073.73
381745,2011-03-18,3520.9
381746,2011-03-25,3375.74
381747,2011-04-01,4331.51
381748,2011-04-08,2821.25
381749,2011-04-15,4525.63
381750,2011-04-22,5252.33
381751,2011-04-29,3609.97
381752,2011-05-06,6394.09
381753,2011-05-13,5346.3
381754,2011-05-20,6279.09
381755,2011-05-27,6080.46
381756,2011-06-03,4315.57
381757,2011-06-10,6856.25
381758,2011-06-17,6859.11
381759,2011-06-24,4950.65
381760,2011-07-01,4711.54
381761,2011-07-08,8284.65
381762,2011-07-15,4712.97
381763,2011-07-22,7100.6
381764,2011-07-29,5249.09
381765,2011-08-05,5583.88
381766,2011-08-12,6286.77
381767,2011-08-19,3600.83
381768,2011-08-26,5166.99
381769,2011-09-02,4039.11
381770,2011-09-09,5629.79
381771,2011-09-16,3550.24
381772,2011-09-23,3756.87
381773,2011-09-30,4018.32
381774,2011-10-07,4603.71
381775,2011-10-14,5218.64
381776,2011-10-21,3268.43
381777,2011-10-28,4910.41
381778,2011-11-04,4147.87
381779,2011-11-11,3757.81
381780,2011-11-18,3817.32
381781,2011-11-25,24368.88
381782,2011-12-02,3524.57
381783,2011-12-09,5170.67
381784,2011-12-16,10032.92
381785,2011-12-23,16181.8
381786,2011-12-30,5849.23
381787,2012-01-06,4223.25
381788,2012-01-13,2337.72
381789,2012-01-20,1904.02
381790,2012-01-27,2241.01
381791,2012-02-03,2543.62
381792,2012-02-10,3646.64
381793,2012-02-17,4026.43
381794,2012-02-24,5433.53
381795,2012-03-02,3828.98
381796,2012-03-09,3322.76
381797,2012-03-16,3572.06
381798,2012-03-23,2177.73
381799,2012-03-30,3833.99
381800,2012-04-06,4297.66
381801,2012-04-13,5721.78
381802,2012-04-20,2864.87
381803,2012-04-27,3517.97
381804,2012-05-04,4362.32
381805,2012-05-11,4546.78
381806,2012-05-18,6006.4
381807,2012-05-25,3731.23
381808,2012-06-01,4076.87
381809,2012-06-08,5815.22
381810,2012-06-15,8209.03
381811,2012-06-22,5240.28
381812,2012-06-29,4457.62
381813,2012-07-06,5421.68
381814,2012-07-13,5894.3
381815,2012-07-20,5367.64
381816,2012-07-27,6184.1
381817,2012-08-03,5005.9
381818,2012-08-10,4836.57
381819,2012-08-17,5155.93
381820,2012-08-24,3698.32
381821,2012-08-31,4023.46
381822,2012-09-07,4604.68
381823,2012-09-14,4511.07
381824,2012-09-21,2727.41
381825,2012-09-28,4268.86
381826,2012-10-05,4701.15
381827,2012-10-12,2867.98
381828,2012-10-19,3411.52
381829,2012-10-26,3191.19
