,ds,y
356460,2010-06-11,14.0
356461,2010-06-18,6.5
356462,2010-08-13,6.0
356463,2010-12-31,6.37
356464,2011-01-07,40.42
356465,2011-01-14,6.37
356466,2011-02-04,12.0
356467,2011-03-04,20.21
356468,2011-03-18,5.97
356469,2011-04-22,5.97
356470,2011-05-06,4.17
356471,2011-06-03,4.17
356472,2011-06-10,4.17
356473,2011-07-01,2.37
356474,2011-07-08,2.37
356475,2011-08-05,4.17
356476,2011-08-19,25.11
356477,2011-08-26,15.64
356478,2011-09-09,4.17
356479,2011-09-16,4.97
356480,2011-12-16,6.97
356481,2012-02-24,20.91
356482,2012-03-30,6.77
356483,2012-04-27,6.77
356484,2012-06-08,10.47
356485,2012-06-15,10.47
356486,2012-06-22,-10.47
356487,2012-07-06,8.0
356488,2012-07-13,5.97
356489,2012-07-20,5.97
356490,2012-08-03,5.97
