,ds,y
44094,2010-02-05,1856.55
44095,2010-02-12,2014.33
44096,2010-02-19,1499.1
44097,2010-02-26,1107.02
44098,2010-03-05,1173.0
44099,2010-03-12,1309.5
44100,2010-03-19,1247.75
44101,2010-03-26,1051.0
44102,2010-04-02,1709.13
44103,2010-04-09,1608.72
44104,2010-04-16,1304.0
44105,2010-04-23,1221.0
44106,2010-04-30,1500.97
44107,2010-05-07,1688.75
44108,2010-05-14,1486.47
44109,2010-05-21,1596.0
44110,2010-05-28,1370.25
44111,2010-06-04,1962.0
44112,2010-06-11,1338.0
44113,2010-06-18,1562.25
44114,2010-06-25,1503.75
44115,2010-07-02,1020.75
44116,2010-07-09,961.25
44117,2010-07-16,1531.5
44118,2010-07-23,1838.25
44119,2010-07-30,1683.0
44120,2010-08-06,2419.98
44121,2010-08-13,1862.2
44122,2010-08-20,2732.8
44123,2010-08-27,2424.98
44124,2010-09-03,1304.6
44125,2010-09-10,1236.97
44126,2010-09-17,999.51
44127,2010-09-24,1023.91
44128,2010-10-01,1191.73
44129,2010-10-08,1134.18
44130,2010-10-15,1104.27
44131,2010-10-22,1140.13
44132,2010-10-29,1277.08
44133,2010-11-05,2057.91
44134,2010-11-12,1774.3
44135,2010-11-19,1714.27
44136,2010-11-26,3668.72
44137,2010-12-03,2013.16
44138,2010-12-10,1910.47
44139,2010-12-17,2996.56
44140,2010-12-24,2913.2
44141,2010-12-31,927.95
44142,2011-01-07,781.06
44143,2011-01-14,1006.69
44144,2011-01-21,1083.39
44145,2011-01-28,1040.82
44146,2011-02-04,1740.91
44147,2011-02-11,1340.61
44148,2011-02-18,1643.6
44149,2011-02-25,1601.37
44150,2011-03-04,1299.7
44151,2011-03-11,1234.03
44152,2011-03-18,1812.12
44153,2011-03-25,1265.46
44154,2011-04-01,1107.73
44155,2011-04-08,1652.94
44156,2011-04-15,1292.55
44157,2011-04-22,2270.65
44158,2011-04-29,1800.2
44159,2011-05-06,1918.23
44160,2011-05-13,1321.23
44161,2011-05-20,1539.01
44162,2011-05-27,2019.55
44163,2011-06-03,1527.17
44164,2011-06-10,1588.63
44165,2011-06-17,1637.83
44166,2011-06-24,1310.85
44167,2011-07-01,1675.53
44168,2011-07-08,1429.38
44169,2011-07-15,1397.94
44170,2011-07-22,1342.3
44171,2011-07-29,1112.1
44172,2011-08-05,1722.95
44173,2011-08-12,1391.54
44174,2011-08-19,3436.36
44175,2011-08-26,2899.93
44176,2011-09-02,1335.26
44177,2011-09-09,982.32
44178,2011-09-16,938.47
44179,2011-09-23,1204.45
44180,2011-09-30,1089.02
44181,2011-10-07,1038.7
44182,2011-10-14,618.94
44183,2011-10-21,1605.38
44184,2011-10-28,1938.24
44185,2011-11-04,1956.09
44186,2011-11-11,1421.87
44187,2011-11-18,1437.84
44188,2011-11-25,3304.43
44189,2011-12-02,2048.63
44190,2011-12-09,3028.74
44191,2011-12-16,2087.59
44192,2011-12-23,3176.54
44193,2011-12-30,1605.43
44194,2012-01-06,946.67
44195,2012-01-13,979.04
44196,2012-01-20,808.36
44197,2012-01-27,1010.6
44198,2012-02-03,1104.45
44199,2012-02-10,2106.45
44200,2012-02-17,1557.07
44201,2012-02-24,1295.26
44202,2012-03-02,1221.66
44203,2012-03-09,1470.11
44204,2012-03-16,2056.26
44205,2012-03-23,945.13
44206,2012-03-30,1227.73
44207,2012-04-06,1906.09
44208,2012-04-13,1357.19
44209,2012-04-20,1358.36
44210,2012-04-27,1171.79
44211,2012-05-04,1666.98
44212,2012-05-11,1392.73
44213,2012-05-18,1767.5
44214,2012-05-25,2052.14
44215,2012-06-01,1294.42
44216,2012-06-08,1438.19
44217,2012-06-15,1298.63
44218,2012-06-22,1533.27
44219,2012-06-29,1192.02
44220,2012-07-06,1372.88
44221,2012-07-13,1623.04
44222,2012-07-20,1466.53
44223,2012-07-27,1620.87
44224,2012-08-03,2657.01
44225,2012-08-10,2014.8
44226,2012-08-17,2171.84
44227,2012-08-24,3350.71
44228,2012-08-31,2285.92
44229,2012-09-07,1390.08
44230,2012-09-14,1445.54
44231,2012-09-21,1044.55
44232,2012-09-28,1212.3
44233,2012-10-05,1687.51
44234,2012-10-12,2229.8
44235,2012-10-19,1432.39
44236,2012-10-26,1423.47
