,ds,y
351281,2010-02-05,595.81
351282,2010-02-12,459.39
351283,2010-02-19,442.09
351284,2010-02-26,519.03
351285,2010-03-05,517.46
351286,2010-03-12,366.04
351287,2010-03-19,392.87
351288,2010-03-26,500.2
351289,2010-04-02,535.26
351290,2010-04-09,496.53
351291,2010-04-16,470.86
351292,2010-04-23,520.73
351293,2010-04-30,430.74
351294,2010-05-07,581.65
351295,2010-05-14,537.98
351296,2010-05-21,581.42
351297,2010-05-28,498.48
351298,2010-06-04,587.61
351299,2010-06-11,457.46
351300,2010-06-18,512.16
351301,2010-06-25,427.63
351302,2010-07-02,730.17
351303,2010-07-09,976.46
351304,2010-07-16,753.52
351305,2010-07-23,843.75
351306,2010-07-30,956.5
351307,2010-08-06,1154.29
351308,2010-08-13,902.17
351309,2010-08-20,1053.86
351310,2010-08-27,1246.77
351311,2010-09-03,778.7
351312,2010-09-10,647.65
351313,2010-09-17,514.74
351314,2010-09-24,823.15
351315,2010-10-01,525.76
351316,2010-10-08,517.03
351317,2010-10-15,364.92
351318,2010-10-22,741.65
351319,2010-10-29,529.3
351320,2010-11-05,471.89
351321,2010-11-12,526.07
351322,2010-11-19,796.21
351323,2010-11-26,893.64
351324,2010-12-03,629.37
351325,2010-12-10,665.84
351326,2010-12-17,513.74
351327,2010-12-24,793.46
351328,2010-12-31,1019.73
351329,2011-01-07,966.13
351330,2011-01-14,585.89
351331,2011-01-21,675.89
351332,2011-01-28,661.03
351333,2011-02-04,502.27
351334,2011-02-11,535.05
351335,2011-02-18,473.74
351336,2011-02-25,684.13
351337,2011-03-04,338.62
351338,2011-03-11,515.4
351339,2011-03-18,580.11
351340,2011-03-25,492.86
351341,2011-04-01,446.65
351342,2011-04-08,356.86
351343,2011-04-15,528.69
351344,2011-04-22,499.03
351345,2011-04-29,569.18
351346,2011-05-06,586.27
351347,2011-05-13,588.31
351348,2011-05-20,748.7
351349,2011-05-27,597.58
351350,2011-06-03,627.81
351351,2011-06-10,513.98
351352,2011-06-17,596.56
351353,2011-06-24,817.02
351354,2011-07-01,607.35
351355,2011-07-08,669.03
351356,2011-07-15,862.66
351357,2011-07-22,977.33
351358,2011-07-29,1058.56
351359,2011-08-05,944.05
351360,2011-08-12,996.59
351361,2011-08-19,1023.04
351362,2011-08-26,953.88
351363,2011-09-02,800.57
351364,2011-09-09,778.92
351365,2011-09-16,804.47
351366,2011-09-23,899.29
351367,2011-09-30,713.95
351368,2011-10-07,620.22
351369,2011-10-14,747.92
351370,2011-10-21,641.7
351371,2011-10-28,374.48
351372,2011-11-04,562.0
351373,2011-11-11,552.11
351374,2011-11-18,1001.85
351375,2011-11-25,883.57
351376,2011-12-02,582.07
351377,2011-12-09,597.5
351378,2011-12-16,676.83
351379,2011-12-23,720.55
351380,2011-12-30,686.57
351381,2012-01-06,1243.04
351382,2012-01-13,786.77
351383,2012-01-20,810.91
351384,2012-01-27,689.11
351385,2012-02-03,578.77
351386,2012-02-10,743.31
351387,2012-02-17,646.21
351388,2012-02-24,626.4
351389,2012-03-02,573.74
351390,2012-03-09,683.8
351391,2012-03-16,716.25
351392,2012-03-23,613.51
351393,2012-03-30,677.39
351394,2012-04-06,722.55
351395,2012-04-13,694.79
351396,2012-04-20,518.68
351397,2012-04-27,806.69
351398,2012-05-04,559.57
351399,2012-05-11,626.67
351400,2012-05-18,578.2
351401,2012-05-25,803.83
351402,2012-06-01,688.3
351403,2012-06-08,598.66
351404,2012-06-15,722.46
351405,2012-06-22,632.76
351406,2012-06-29,596.83
351407,2012-07-06,851.63
351408,2012-07-13,632.28
351409,2012-07-20,853.14
351410,2012-07-27,1131.67
351411,2012-08-03,1092.0
351412,2012-08-10,1046.71
351413,2012-08-17,834.5
351414,2012-08-24,759.16
351415,2012-08-31,749.76
351416,2012-09-07,914.58
351417,2012-09-14,626.46
351418,2012-09-21,819.12
351419,2012-09-28,669.46
351420,2012-10-05,581.8
351421,2012-10-12,632.31
351422,2012-10-19,583.27
351423,2012-10-26,677.62
