,ds,y
245498,2010-02-05,3277.56
245499,2010-02-12,2223.4
245500,2010-02-19,3005.2
245501,2010-02-26,2786.62
245502,2010-03-05,2912.23
245503,2010-03-12,2824.64
245504,2010-03-19,2742.44
245505,2010-03-26,2614.35
245506,2010-04-02,3099.11
245507,2010-04-09,2671.51
245508,2010-04-16,2823.53
245509,2010-04-23,3102.72
245510,2010-04-30,2557.54
245511,2010-05-07,3740.9
245512,2010-05-14,3648.33
245513,2010-05-21,4206.17
245514,2010-05-28,4607.43
245515,2010-06-04,4362.23
245516,2010-06-11,4398.7
245517,2010-06-18,4946.04
245518,2010-06-25,4520.66
245519,2010-07-02,4125.4
245520,2010-07-09,4344.88
245521,2010-07-16,4069.92
245522,2010-07-23,4636.53
245523,2010-07-30,5023.87
245524,2010-08-06,5342.16
245525,2010-08-13,4489.97
245526,2010-08-20,4427.43
245527,2010-08-27,4593.54
245528,2010-09-03,4568.33
245529,2010-09-10,4622.61
245530,2010-09-17,3365.08
245531,2010-09-24,3462.46
245532,2010-10-01,4025.74
245533,2010-10-08,3856.38
245534,2010-10-15,2780.16
245535,2010-10-22,3286.19
245536,2010-10-29,3300.58
245537,2010-11-05,3802.98
245538,2010-11-12,3641.07
245539,2010-11-19,3064.47
245540,2010-11-26,3275.04
245541,2010-12-03,4180.03
245542,2010-12-10,7252.62
245543,2010-12-17,7832.33
245544,2010-12-24,10544.22
245545,2010-12-31,2327.66
245546,2011-01-07,3709.48
245547,2011-01-14,2740.8
245548,2011-01-21,2737.64
245549,2011-01-28,2439.7
245550,2011-02-04,2124.68
245551,2011-02-11,2318.09
245552,2011-02-18,2430.91
245553,2011-02-25,1660.25
245554,2011-03-04,2658.28
245555,2011-03-11,2398.84
245556,2011-03-18,1974.93
245557,2011-03-25,2475.2
245558,2011-04-01,2088.0
245559,2011-04-08,2080.65
245560,2011-04-15,1795.46
245561,2011-04-22,2555.49
245562,2011-04-29,2086.57
245563,2011-05-06,2993.29
245564,2011-05-13,2661.7
245565,2011-05-20,3995.8
245566,2011-05-27,2596.4
245567,2011-06-03,3114.86
245568,2011-06-10,4249.45
245569,2011-06-17,3579.54
245570,2011-06-24,2843.58
245571,2011-07-01,3165.69
245572,2011-07-08,3621.8
245573,2011-07-15,3285.82
245574,2011-07-22,3196.82
245575,2011-07-29,3843.94
245576,2011-08-05,3313.25
245577,2011-08-12,3638.57
245578,2011-08-19,3613.41
245579,2011-08-26,3311.71
245580,2011-09-02,3800.22
245581,2011-09-09,3729.54
245582,2011-09-16,3058.35
245583,2011-09-23,2443.98
245584,2011-09-30,2807.38
245585,2011-10-07,2654.6
245586,2011-10-14,2552.05
245587,2011-10-21,2701.01
245588,2011-10-28,3479.51
245589,2011-11-04,2822.32
245590,2011-11-11,2929.07
245591,2011-11-18,3439.58
245592,2011-11-25,2853.28
245593,2011-12-02,3836.85
245594,2011-12-09,7098.52
245595,2011-12-16,12596.96
245596,2011-12-23,12539.96
245597,2011-12-30,3063.31
245598,2012-01-06,2153.93
245599,2012-01-13,2253.14
245600,2012-01-20,1953.84
245601,2012-01-27,2233.61
245602,2012-02-03,2045.21
245603,2012-02-10,1789.55
245604,2012-02-17,1932.02
245605,2012-02-24,2492.31
245606,2012-03-02,1932.9
245607,2012-03-09,2288.26
245608,2012-03-16,1627.93
245609,2012-03-23,2777.89
245610,2012-03-30,2515.53
245611,2012-04-06,2085.32
245612,2012-04-13,2206.33
245613,2012-04-20,1943.21
245614,2012-04-27,2020.46
245615,2012-05-04,2587.84
245616,2012-05-11,2925.53
245617,2012-05-18,3516.47
245618,2012-05-25,2812.77
245619,2012-06-01,2781.05
245620,2012-06-08,3162.81
245621,2012-06-15,3727.32
245622,2012-06-22,4055.23
245623,2012-06-29,3921.42
245624,2012-07-06,3061.58
245625,2012-07-13,2168.71
245626,2012-07-20,3131.7
245627,2012-07-27,3110.76
245628,2012-08-03,3284.54
245629,2012-08-10,3879.0
245630,2012-08-17,3916.12
245631,2012-08-24,4021.91
245632,2012-08-31,3869.94
245633,2012-09-07,3310.66
245634,2012-09-14,2809.55
245635,2012-09-21,2441.1
245636,2012-09-28,3075.63
245637,2012-10-05,2977.47
245638,2012-10-12,2838.4
245639,2012-10-19,2451.15
245640,2012-10-26,3549.28
