,ds,y
285465,2010-02-05,12260.92
285466,2010-02-12,11746.73
285467,2010-02-19,11506.31
285468,2010-02-26,11161.67
285469,2010-03-05,11949.26
285470,2010-03-12,11163.58
285471,2010-03-19,10485.8
285472,2010-03-26,11147.65
285473,2010-04-02,12579.47
285474,2010-04-09,10344.96
285475,2010-04-16,9919.35
285476,2010-04-23,10173.64
285477,2010-04-30,10140.83
285478,2010-05-07,10695.3
285479,2010-05-14,9974.99
285480,2010-05-21,10020.01
285481,2010-05-28,10609.83
285482,2010-06-04,10935.3
285483,2010-06-11,10632.48
285484,2010-06-18,10203.03
285485,2010-06-25,10124.28
285486,2010-07-02,11143.93
285487,2010-07-09,10800.02
285488,2010-07-16,10338.62
285489,2010-07-23,9997.85
285490,2010-07-30,10025.82
285491,2010-08-06,10595.34
285492,2010-08-13,10231.36
285493,2010-08-20,10541.58
285494,2010-08-27,11098.5
285495,2010-09-03,12561.74
285496,2010-09-10,10490.21
285497,2010-09-17,10422.18
285498,2010-09-24,10041.01
285499,2010-10-01,10511.78
285500,2010-10-08,10739.88
285501,2010-10-15,10591.83
285502,2010-10-22,10362.12
285503,2010-10-29,10448.43
285504,2010-11-05,11298.51
285505,2010-11-12,10706.59
285506,2010-11-19,10833.3
285507,2010-11-26,11689.24
285508,2010-12-03,10762.45
285509,2010-12-10,11742.42
285510,2010-12-17,12909.6
285511,2010-12-24,15061.99
285512,2010-12-31,10100.32
285513,2011-01-07,11249.03
285514,2011-01-14,11374.78
285515,2011-01-21,12796.22
285516,2011-01-28,10827.66
285517,2011-02-04,12828.74
285518,2011-02-11,10769.17
285519,2011-02-18,10964.29
285520,2011-02-25,11243.12
285521,2011-03-04,11820.05
285522,2011-03-11,10645.9
285523,2011-03-18,11249.49
285524,2011-03-25,11245.48
285525,2011-04-01,11255.21
285526,2011-04-08,10846.8
285527,2011-04-15,10471.76
285528,2011-04-22,12137.59
285529,2011-04-29,10241.7
285530,2011-05-06,10512.26
285531,2011-05-13,10128.66
285532,2011-05-20,10454.0
285533,2011-05-27,10773.23
285534,2011-06-03,10459.59
285535,2011-06-10,10034.68
285536,2011-06-17,9803.09
285537,2011-06-24,9949.01
285538,2011-07-01,9860.86
285539,2011-07-08,10135.79
285540,2011-07-15,10413.32
285541,2011-07-22,9568.29
285542,2011-07-29,9973.25
285543,2011-08-05,10718.22
285544,2011-08-12,9601.95
285545,2011-08-19,10370.39
285546,2011-08-26,13472.5
285547,2011-09-02,10226.97
285548,2011-09-09,11255.77
285549,2011-09-16,10539.95
285550,2011-09-23,10508.46
285551,2011-09-30,10589.88
285552,2011-10-07,10824.04
285553,2011-10-14,10359.01
285554,2011-10-21,10495.12
285555,2011-10-28,10089.77
285556,2011-11-04,10987.6
285557,2011-11-11,10545.49
285558,2011-11-18,10818.26
285559,2011-11-25,11079.05
285560,2011-12-02,11230.73
285561,2011-12-09,12497.3
285562,2011-12-16,12534.17
285563,2011-12-23,15120.66
285564,2011-12-30,10674.37
285565,2012-01-06,11002.63
285566,2012-01-13,10348.29
285567,2012-01-20,12663.23
285568,2012-01-27,9991.05
285569,2012-02-03,11718.69
285570,2012-02-10,11766.61
285571,2012-02-17,10884.39
285572,2012-02-24,11720.15
285573,2012-03-02,11614.47
285574,2012-03-09,11533.21
285575,2012-03-16,10477.91
285576,2012-03-23,10087.68
285577,2012-03-30,10574.74
285578,2012-04-06,13177.73
285579,2012-04-13,10286.66
285580,2012-04-20,10752.19
285581,2012-04-27,10926.67
285582,2012-05-04,11081.74
285583,2012-05-11,10597.19
285584,2012-05-18,10635.08
285585,2012-05-25,10884.92
285586,2012-06-01,10461.19
285587,2012-06-08,10266.32
285588,2012-06-15,10623.05
285589,2012-06-22,10174.53
285590,2012-06-29,10587.12
285591,2012-07-06,10270.01
285592,2012-07-13,9766.12
285593,2012-07-20,10151.61
285594,2012-07-27,10352.47
285595,2012-08-03,11132.59
285596,2012-08-10,10520.7
285597,2012-08-17,9208.87
285598,2012-08-24,12798.58
285599,2012-08-31,11655.7
285600,2012-09-07,12017.43
285601,2012-09-14,10670.54
285602,2012-09-21,11424.31
285603,2012-09-28,11077.97
285604,2012-10-05,12254.42
285605,2012-10-12,11213.62
285606,2012-10-19,11704.06
285607,2012-10-26,12445.77
