,ds,y
142949,2010-02-05,418.0
142950,2010-02-12,605.0
142951,2010-02-19,390.0
142952,2010-02-26,774.0
142953,2010-03-05,1701.5
142954,2010-03-12,1658.0
142955,2010-03-19,1603.0
142956,2010-03-26,1038.0
142957,2010-04-02,1443.5
142958,2010-04-09,1555.0
142959,2010-04-16,1260.0
142960,2010-04-23,1000.0
142961,2010-04-30,709.0
142962,2010-05-07,1512.0
142963,2010-05-14,1414.5
142964,2010-05-21,1342.5
142965,2010-05-28,2904.0
142966,2010-06-04,2618.0
142967,2010-06-11,1461.0
142968,2010-06-18,1769.5
142969,2010-06-25,3498.0
142970,2010-07-02,3579.0
142971,2010-07-09,4684.0
142972,2010-07-16,2080.5
142973,2010-07-23,1456.0
142974,2010-07-30,1216.0
142975,2010-08-06,788.5
142976,2010-08-13,599.0
142977,2010-08-20,613.5
142978,2010-08-27,324.0
142979,2010-09-03,642.0
142980,2010-09-10,1065.0
142981,2010-09-17,930.0
142982,2010-09-24,593.0
142983,2010-10-01,706.0
142984,2010-10-08,1062.0
142985,2010-10-15,1386.0
142986,2010-10-22,1459.0
142987,2010-10-29,960.0
142988,2010-11-05,2106.0
142989,2010-11-12,1663.0
142990,2010-11-19,1250.0
142991,2010-11-26,2729.0
142992,2010-12-03,1663.0
142993,2010-12-10,2871.0
142994,2010-12-17,2166.0
142995,2010-12-24,3173.0
142996,2010-12-31,933.8
142997,2011-01-07,228.0
142998,2011-01-14,740.0
142999,2011-01-21,681.0
143000,2011-01-28,1316.0
143001,2011-02-04,1505.0
143002,2011-02-11,678.0
143003,2011-02-18,361.0
143004,2011-02-25,337.5
143005,2011-03-04,407.0
143006,2011-03-11,894.0
143007,2011-03-18,1410.0
143008,2011-03-25,1463.0
143009,2011-04-01,1075.0
143010,2011-04-08,1691.0
143011,2011-04-15,2064.0
143012,2011-04-22,1123.5
143013,2011-04-29,982.0
143014,2011-05-06,1159.0
143015,2011-05-13,1347.0
143016,2011-05-20,1650.0
143017,2011-05-27,1572.0
143018,2011-06-03,3273.0
143019,2011-06-10,2878.0
143020,2011-06-17,1965.0
143021,2011-06-24,2778.0
143022,2011-07-01,2510.0
143023,2011-07-08,3323.0
143024,2011-07-15,2226.0
143025,2011-07-22,1465.0
143026,2011-07-29,404.54
143027,2011-08-05,511.0
143028,2011-08-12,162.96
143029,2011-08-19,328.68
143030,2011-08-26,587.22
143031,2011-09-02,485.57
143032,2011-09-09,887.84
143033,2011-09-16,945.1
143034,2011-09-23,620.79
143035,2011-09-30,583.95
143036,2011-10-07,1534.54
143037,2011-10-14,1052.51
143038,2011-10-21,2083.21
143039,2011-10-28,1812.02
143040,2011-11-04,1708.7
143041,2011-11-11,1237.86
143042,2011-11-18,1505.62
143043,2011-11-25,1983.91
143044,2011-12-02,1652.15
143045,2011-12-09,1517.27
143046,2011-12-16,1993.77
143047,2011-12-23,2940.03
143048,2011-12-30,1210.52
143049,2012-01-06,1052.02
143050,2012-01-13,662.57
143051,2012-01-20,1001.46
143052,2012-01-27,475.64
143053,2012-02-03,890.6
143054,2012-02-10,2446.6
143055,2012-02-17,2138.55
143056,2012-02-24,1724.06
143057,2012-03-02,1213.72
143058,2012-03-09,1157.89
143059,2012-03-16,1644.49
143060,2012-03-23,1635.51
143061,2012-03-30,1352.51
143062,2012-04-06,1296.0
143063,2012-04-13,903.5
143064,2012-04-20,806.0
143065,2012-04-27,525.0
143066,2012-05-04,738.0
143067,2012-05-11,1078.0
143068,2012-05-18,1414.12
143069,2012-05-25,3059.0
143070,2012-06-01,3236.99
143071,2012-06-08,2007.0
143072,2012-06-15,2036.97
143073,2012-06-22,3230.0
143074,2012-06-29,1309.0
143075,2012-07-06,1874.0
143076,2012-07-13,640.0
143077,2012-07-20,451.0
143078,2012-07-27,136.0
143079,2012-08-03,88.0
143080,2012-08-10,38.92
143081,2012-08-17,245.6
143082,2012-08-24,280.4
143083,2012-08-31,580.0
143084,2012-09-07,742.84
143085,2012-09-14,893.45
143086,2012-09-21,1299.44
143087,2012-09-28,1562.06
143088,2012-10-05,1195.75
143089,2012-10-12,2041.26
143090,2012-10-19,1293.9
143091,2012-10-26,1230.69
