,ds,y
116768,2010-02-05,24628.25
116769,2010-02-12,22476.63
116770,2010-02-19,20659.03
116771,2010-02-26,22393.22
116772,2010-03-05,25100.27
116773,2010-03-12,21368.46
116774,2010-03-19,20184.24
116775,2010-03-26,19842.46
116776,2010-04-02,20499.09
116777,2010-04-09,22459.05
116778,2010-04-16,20906.48
116779,2010-04-23,20779.74
116780,2010-04-30,20865.61
116781,2010-05-07,23965.24
116782,2010-05-14,21262.8
116783,2010-05-21,22928.4
116784,2010-05-28,22494.77
116785,2010-06-04,24597.42
116786,2010-06-11,24801.59
116787,2010-06-18,22732.23
116788,2010-06-25,21599.71
116789,2010-07-02,23861.94
116790,2010-07-09,23343.9
116791,2010-07-16,21880.05
116792,2010-07-23,21742.55
116793,2010-07-30,22008.03
116794,2010-08-06,24428.56
116795,2010-08-13,22932.44
116796,2010-08-20,21983.99
116797,2010-08-27,22363.08
116798,2010-09-03,27257.27
116799,2010-09-10,23962.37
116800,2010-09-17,21662.54
116801,2010-09-24,21268.02
116802,2010-10-01,22111.15
116803,2010-10-08,24449.52
116804,2010-10-15,21946.58
116805,2010-10-22,20798.84
116806,2010-10-29,22440.54
116807,2010-11-05,24556.31
116808,2010-11-12,24222.2
116809,2010-11-19,25675.01
116810,2010-11-26,28309.09
116811,2010-12-03,25974.3
116812,2010-12-10,26436.83
116813,2010-12-17,24943.33
116814,2010-12-24,26275.03
116815,2010-12-31,19214.48
116816,2011-01-07,24910.54
116817,2011-01-14,23233.29
116818,2011-01-21,22247.01
116819,2011-01-28,23607.77
116820,2011-02-04,26645.93
116821,2011-02-11,26140.57
116822,2011-02-18,27027.09
116823,2011-02-25,26762.79
116824,2011-03-04,28552.94
116825,2011-03-11,25732.64
116826,2011-03-18,23958.5
116827,2011-03-25,23474.22
116828,2011-04-01,23321.76
116829,2011-04-08,25232.99
116830,2011-04-15,23073.97
116831,2011-04-22,22095.96
116832,2011-04-29,20982.01
116833,2011-05-06,24680.02
116834,2011-05-13,21512.81
116835,2011-05-20,22624.42
116836,2011-05-27,22946.13
116837,2011-06-03,24761.53
116838,2011-06-10,26320.94
116839,2011-06-17,22612.13
116840,2011-06-24,22418.54
116841,2011-07-01,24126.82
116842,2011-07-08,25145.8
116843,2011-07-15,22721.39
116844,2011-07-22,22924.52
116845,2011-07-29,20848.22
116846,2011-08-05,26822.75
116847,2011-08-12,23893.05
116848,2011-08-19,23665.31
116849,2011-08-26,23026.99
116850,2011-09-02,27322.46
116851,2011-09-09,24501.79
116852,2011-09-16,23361.93
116853,2011-09-23,22155.63
116854,2011-09-30,21872.31
116855,2011-10-07,28584.22
116856,2011-10-14,25488.04
116857,2011-10-21,24446.85
116858,2011-10-28,24717.94
116859,2011-11-04,29716.98
116860,2011-11-11,29306.96
116861,2011-11-18,27059.28
116862,2011-11-25,28794.63
116863,2011-12-02,25645.77
116864,2011-12-09,28099.57
116865,2011-12-16,27733.79
116866,2011-12-23,28261.24
116867,2011-12-30,24255.26
116868,2012-01-06,32236.89
116869,2012-01-13,28921.3
116870,2012-01-20,29793.25
116871,2012-01-27,29302.46
116872,2012-02-03,33014.5
116873,2012-02-10,31571.06
116874,2012-02-17,29064.67
116875,2012-02-24,29246.72
116876,2012-03-02,31326.04
116877,2012-03-09,31624.14
116878,2012-03-16,28067.76
116879,2012-03-23,26686.32
116880,2012-03-30,25855.29
116881,2012-04-06,30835.93
116882,2012-04-13,26304.16
116883,2012-04-20,24839.15
116884,2012-04-27,23436.93
116885,2012-05-04,26782.21
116886,2012-05-11,23637.22
116887,2012-05-18,23220.13
116888,2012-05-25,23884.11
116889,2012-06-01,23419.81
116890,2012-06-08,26420.0
116891,2012-06-15,23636.72
116892,2012-06-22,23379.04
116893,2012-06-29,23035.09
116894,2012-07-06,25855.3
116895,2012-07-13,24371.56
116896,2012-07-20,25330.35
116897,2012-07-27,24361.8
116898,2012-08-03,28332.18
116899,2012-08-10,25574.49
116900,2012-08-17,23948.1
116901,2012-08-24,25835.77
116902,2012-08-31,24653.2
116903,2012-09-07,27134.68
116904,2012-09-14,22577.82
116905,2012-09-21,22676.29
116906,2012-09-28,24202.81
116907,2012-10-05,28270.69
116908,2012-10-12,25519.28
116909,2012-10-19,24641.14
116910,2012-10-26,24816.68
