,ds,y
304704,2010-02-05,17174.67
304705,2010-02-12,17997.21
304706,2010-02-19,16551.18
304707,2010-02-26,15545.35
304708,2010-03-05,16992.29
304709,2010-03-12,19519.91
304710,2010-03-19,16829.29
304711,2010-03-26,19363.79
304712,2010-04-02,28726.17
304713,2010-04-09,23742.18
304714,2010-04-16,21943.13
304715,2010-04-23,20274.79
304716,2010-04-30,20473.92
304717,2010-05-07,20610.4
304718,2010-05-14,20210.18
304719,2010-05-21,22286.75
304720,2010-05-28,23026.87
304721,2010-06-04,22987.09
304722,2010-06-11,25083.45
304723,2010-06-18,23250.18
304724,2010-06-25,24777.33
304725,2010-07-02,26389.39
304726,2010-07-09,21275.96
304727,2010-07-16,21200.59
304728,2010-07-23,21773.52
304729,2010-07-30,19451.95
304730,2010-08-06,19388.47
304731,2010-08-13,22336.01
304732,2010-08-20,25299.42
304733,2010-08-27,19612.22
304734,2010-09-03,17392.27
304735,2010-09-10,19088.89
304736,2010-09-17,18792.6
304737,2010-09-24,18316.05
304738,2010-10-01,16821.46
304739,2010-10-08,18709.66
304740,2010-10-15,17907.43
304741,2010-10-22,16790.52
304742,2010-10-29,18809.8
304743,2010-11-05,17309.62
304744,2010-11-12,20617.58
304745,2010-11-19,24942.06
304746,2010-11-26,81356.49
304747,2010-12-03,57911.95
304748,2010-12-10,77981.45
304749,2010-12-17,107793.97
304750,2010-12-24,149907.12
304751,2010-12-31,21172.42
304752,2011-01-07,14094.76
304753,2011-01-14,12392.08
304754,2011-01-21,14765.79
304755,2011-01-28,13528.72
304756,2011-02-04,12769.82
304757,2011-02-11,14610.36
304758,2011-02-18,17747.45
304759,2011-02-25,14552.98
304760,2011-03-04,16254.22
304761,2011-03-11,17649.3
304762,2011-03-18,18658.23
304763,2011-03-25,19867.54
304764,2011-04-01,18379.98
304765,2011-04-08,17659.95
304766,2011-04-15,21076.15
304767,2011-04-22,26349.98
304768,2011-04-29,26313.98
304769,2011-05-06,19493.39
304770,2011-05-13,20137.0
304771,2011-05-20,19053.78
304772,2011-05-27,22608.13
304773,2011-06-03,24130.53
304774,2011-06-10,29912.73
304775,2011-06-17,25100.52
304776,2011-06-24,25209.02
304777,2011-07-01,26613.99
304778,2011-07-08,25271.86
304779,2011-07-15,24027.32
304780,2011-07-22,23935.45
304781,2011-07-29,22830.77
304782,2011-08-05,19792.46
304783,2011-08-12,19849.0
304784,2011-08-19,20299.26
304785,2011-08-26,19163.67
304786,2011-09-02,20270.13
304787,2011-09-09,24915.47
304788,2011-09-16,18470.19
304789,2011-09-23,17429.76
304790,2011-09-30,18074.78
304791,2011-10-07,17397.37
304792,2011-10-14,16257.28
304793,2011-10-21,18830.01
304794,2011-10-28,21061.61
304795,2011-11-04,18526.71
304796,2011-11-11,26530.12
304797,2011-11-18,26844.83
304798,2011-11-25,76678.2
304799,2011-12-02,43597.8
304800,2011-12-09,67767.01
304801,2011-12-16,109741.39
304802,2011-12-23,137867.76
304803,2011-12-30,39697.83
304804,2012-01-06,16657.32
304805,2012-01-13,9788.78
304806,2012-01-20,11408.4
304807,2012-01-27,14269.16
304808,2012-02-03,13398.67
304809,2012-02-10,15069.21
304810,2012-02-17,19080.73
304811,2012-02-24,16421.41
304812,2012-03-02,15931.86
304813,2012-03-09,16900.84
304814,2012-03-16,21459.43
304815,2012-03-23,21975.51
304816,2012-03-30,24247.79
304817,2012-04-06,32110.13
304818,2012-04-13,24887.31
304819,2012-04-20,20488.96
304820,2012-04-27,19377.79
304821,2012-05-04,23462.47
304822,2012-05-11,22071.62
304823,2012-05-18,19295.4
304824,2012-05-25,22501.89
304825,2012-06-01,27287.85
304826,2012-06-08,27478.6
304827,2012-06-15,26825.87
304828,2012-06-22,27785.3
304829,2012-06-29,28284.44
304830,2012-07-06,27457.41
304831,2012-07-13,19465.81
304832,2012-07-20,20904.96
304833,2012-07-27,20524.3
304834,2012-08-03,18810.49
304835,2012-08-10,19752.75
304836,2012-08-17,21026.23
304837,2012-08-24,21111.65
304838,2012-08-31,18664.58
304839,2012-09-07,16655.76
304840,2012-09-14,17806.14
304841,2012-09-21,22566.73
304842,2012-09-28,18164.92
304843,2012-10-05,15931.16
304844,2012-10-12,13045.26
304845,2012-10-19,19357.14
304846,2012-10-26,19144.84
