,ds,y
269268,2010-02-05,4473.0
269269,2010-02-12,21438.0
269270,2010-02-19,19159.17
269271,2010-02-26,910.33
269272,2010-03-05,1509.68
269273,2010-03-12,1909.5
269274,2010-03-19,2281.34
269275,2010-03-26,4359.9
269276,2010-04-02,13648.18
269277,2010-04-09,10525.51
269278,2010-04-16,2.45
269279,2010-04-23,1.0
269280,2010-04-30,3.1
269281,2010-05-07,3.0
269282,2010-05-14,0.5
269283,2010-05-28,4.0
269284,2010-06-11,4.0
269285,2010-06-25,1.0
269286,2010-08-20,1.0
269287,2010-09-03,25.0
269288,2010-09-10,100.0
269289,2010-09-17,2498.17
269290,2010-09-24,4647.85
269291,2010-10-01,5703.77
269292,2010-10-08,9619.64
269293,2010-10-15,12741.51
269294,2010-10-22,15612.18
269295,2010-10-29,30991.37
269296,2010-11-05,19598.56
269297,2010-11-12,8158.32
269298,2010-11-19,11743.54
269299,2010-11-26,28079.9
269300,2010-12-03,45839.49
269301,2010-12-10,57551.68
269302,2010-12-17,40150.83
269303,2010-12-24,29495.46
269304,2010-12-31,15368.36
269305,2011-01-07,3681.71
269306,2011-01-14,387.22
269307,2011-01-21,1324.93
269308,2011-01-28,1870.76
269309,2011-02-04,3346.51
269310,2011-02-11,9323.62
269311,2011-02-18,28327.66
269312,2011-02-25,869.14
269313,2011-03-04,3.75
269314,2011-03-11,185.9
269315,2011-03-18,275.33
269316,2011-03-25,1303.35
269317,2011-04-01,1506.97
269318,2011-04-08,1887.8
269319,2011-04-15,4437.82
269320,2011-04-22,11868.71
269321,2011-04-29,13269.1
269322,2011-05-06,863.15
269323,2011-05-13,40.04
269324,2011-05-20,-2.5
269325,2011-05-27,0.94
269326,2011-07-15,-4.0
269327,2011-07-22,1.0
269328,2011-09-09,44.49
269329,2011-09-16,2129.19
269330,2011-09-23,4030.58
269331,2011-09-30,5585.46
269332,2011-10-07,8167.78
269333,2011-10-14,9354.97
269334,2011-10-21,16209.6
269335,2011-10-28,27890.49
269336,2011-11-04,18410.52
269337,2011-11-11,7428.94
269338,2011-11-18,11809.18
269339,2011-11-25,23076.62
269340,2011-12-02,43619.74
269341,2011-12-09,48284.56
269342,2011-12-16,34657.83
269343,2011-12-23,25624.34
269344,2011-12-30,18740.88
269345,2012-01-06,7449.49
269346,2012-01-13,551.89
269347,2012-01-20,1143.92
269348,2012-01-27,1677.19
269349,2012-02-03,3059.86
269350,2012-02-10,8058.27
269351,2012-02-17,29081.55
269352,2012-02-24,606.86
269353,2012-03-02,1395.1
269354,2012-03-09,1422.12
269355,2012-03-16,1438.21
269356,2012-03-23,1889.37
269357,2012-03-30,3048.02
269358,2012-04-06,11883.89
269359,2012-04-13,10215.06
269360,2012-04-20,267.16
269361,2012-04-27,64.67
269362,2012-05-04,0.5
269363,2012-05-11,2.15
269364,2012-05-18,1.5
269365,2012-05-25,12.44
269366,2012-06-01,6.6
269367,2012-06-08,1.45
269368,2012-06-15,0.1
269369,2012-06-29,0.25
269370,2012-07-06,0.97
269371,2012-07-13,1.94
269372,2012-08-17,9.97
269373,2012-08-24,4.97
269374,2012-08-31,20.94
269375,2012-09-14,69.73
269376,2012-09-21,2935.21
269377,2012-09-28,6798.27
269378,2012-10-05,9781.25
269379,2012-10-12,10869.93
269380,2012-10-19,15036.82
269381,2012-10-26,21095.83
