,ds,y
326315,2010-02-05,9.97
326316,2010-02-19,-6.16
326317,2010-03-05,2.0
326318,2010-03-19,6.96
326319,2010-03-26,9.97
326320,2010-04-02,5.0
326321,2010-04-16,12.93
326322,2010-04-30,4.76
326323,2010-05-07,29.91
326324,2010-05-21,9.97
326325,2010-05-28,1.5
326326,2010-06-04,1.5
326327,2010-06-11,5.88
326328,2010-06-18,32.42
326329,2010-07-09,2.0
326330,2010-07-23,63.64
326331,2010-07-30,41.84
326332,2010-08-06,12.28
326333,2010-08-13,2.96
326334,2010-09-03,14.97
326335,2010-10-01,20.94
326336,2010-10-15,2.96
326337,2010-11-19,14.97
326338,2010-11-26,10.47
326339,2010-12-24,9.97
326340,2010-12-31,10.47
326341,2011-01-21,28.94
326342,2011-01-28,4.0
326343,2011-02-04,4.0
326344,2011-02-18,2.0
326345,2011-02-25,6.0
326346,2011-03-11,4.0
326347,2011-03-18,8.94
326348,2011-03-25,4.0
326349,2011-04-01,2.0
326350,2011-04-15,10.47
326351,2011-04-22,73.29
326352,2011-04-29,52.35
326353,2011-05-06,77.62
326354,2011-06-17,23.9
326355,2011-07-22,20.94
326356,2011-08-12,35.91
326357,2011-08-19,11.97
326358,2011-08-26,11.97
326359,2011-09-23,23.94
326360,2011-09-30,11.97
326361,2011-10-07,11.97
326362,2011-11-11,11.97
326363,2012-01-13,11.97
326364,2012-06-01,10.47
