,ds,y
106709,2010-02-05,46448.9
106710,2010-02-12,47115.43
106711,2010-02-19,44237.58
106712,2010-02-26,38962.11
106713,2010-03-05,42582.95
106714,2010-03-12,43744.48
106715,2010-03-19,43262.4
106716,2010-03-26,38766.75
106717,2010-04-02,39667.11
106718,2010-04-09,46778.92
106719,2010-04-16,47026.92
106720,2010-04-23,40063.21
106721,2010-04-30,37953.02
106722,2010-05-07,42242.19
106723,2010-05-14,44536.62
106724,2010-05-21,43679.21
106725,2010-05-28,37247.36
106726,2010-06-04,41689.64
106727,2010-06-11,47419.54
106728,2010-06-18,45749.67
106729,2010-06-25,37943.61
106730,2010-07-02,40411.9
106731,2010-07-09,43901.91
106732,2010-07-16,45928.23
106733,2010-07-23,40865.02
106734,2010-07-30,37583.94
106735,2010-08-06,43876.77
106736,2010-08-13,45103.29
106737,2010-08-20,42951.38
106738,2010-08-27,39176.24
106739,2010-09-03,40968.4
106740,2010-09-10,42989.95
106741,2010-09-17,44804.83
106742,2010-09-24,40549.41
106743,2010-10-01,37026.33
106744,2010-10-08,45196.77
106745,2010-10-15,43366.36
106746,2010-10-22,39252.84
106747,2010-10-29,35192.73
106748,2010-11-05,41290.47
106749,2010-11-12,41473.95
106750,2010-11-19,39239.44
106751,2010-11-26,36424.43
106752,2010-12-03,34847.84
106753,2010-12-10,42921.77
106754,2010-12-17,41695.58
106755,2010-12-24,38158.03
106756,2010-12-31,30645.1
106757,2011-01-07,43142.69
106758,2011-01-14,44538.96
106759,2011-01-21,42682.86
106760,2011-01-28,36180.96
106761,2011-02-04,45976.53
106762,2011-02-11,43544.43
106763,2011-02-18,42870.0
106764,2011-02-25,38930.36
106765,2011-03-04,42053.66
106766,2011-03-11,41763.87
106767,2011-03-18,45649.34
106768,2011-03-25,39479.99
106769,2011-04-01,38766.21
106770,2011-04-08,46236.95
106771,2011-04-15,44496.28
106772,2011-04-22,39849.68
106773,2011-04-29,40481.93
106774,2011-05-06,43934.48
106775,2011-05-13,44197.18
106776,2011-05-20,42680.16
106777,2011-05-27,35778.97
106778,2011-06-03,41166.56
106779,2011-06-10,46658.93
106780,2011-06-17,47656.75
106781,2011-06-24,40133.47
106782,2011-07-01,39983.35
106783,2011-07-08,44071.63
106784,2011-07-15,45492.19
106785,2011-07-22,41458.46
106786,2011-07-29,38738.0
106787,2011-08-05,45181.47
106788,2011-08-12,46343.67
106789,2011-08-19,47537.19
106790,2011-08-26,40431.47
106791,2011-09-02,40049.05
106792,2011-09-09,45271.26
106793,2011-09-16,46242.38
106794,2011-09-23,39441.91
106795,2011-09-30,37980.23
106796,2011-10-07,47567.2
106797,2011-10-14,46164.25
106798,2011-10-21,41928.39
106799,2011-10-28,37406.42
106800,2011-11-04,41415.08
106801,2011-11-11,44480.84
106802,2011-11-18,41831.56
106803,2011-11-25,38376.6
106804,2011-12-02,35412.01
106805,2011-12-09,44787.63
106806,2011-12-16,44145.44
106807,2011-12-23,40292.09
106808,2011-12-30,29564.5
106809,2012-01-06,43672.98
106810,2012-01-13,46616.63
106811,2012-01-20,42564.79
106812,2012-01-27,39005.98
106813,2012-02-03,42106.49
106814,2012-02-10,47438.51
106815,2012-02-17,45674.58
106816,2012-02-24,41432.32
106817,2012-03-02,42687.02
106818,2012-03-09,46663.18
106819,2012-03-16,45717.03
106820,2012-03-23,38056.14
106821,2012-03-30,36318.81
106822,2012-04-06,45167.94
106823,2012-04-13,49632.19
106824,2012-04-20,41752.52
106825,2012-04-27,38036.23
106826,2012-05-04,43393.22
106827,2012-05-11,42747.36
106828,2012-05-18,42404.79
106829,2012-05-25,39024.93
106830,2012-06-01,39287.32
106831,2012-06-08,45630.2
106832,2012-06-15,46296.09
106833,2012-06-22,40244.06
106834,2012-06-29,38962.34
106835,2012-07-06,44676.07
106836,2012-07-13,45860.94
106837,2012-07-20,44514.1
106838,2012-07-27,38318.44
106839,2012-08-03,42908.43
106840,2012-08-10,44105.64
106841,2012-08-17,45895.22
106842,2012-08-24,40623.16
106843,2012-08-31,39664.1
106844,2012-09-07,43253.84
106845,2012-09-14,43831.09
106846,2012-09-21,42517.66
106847,2012-09-28,37763.67
106848,2012-10-05,43779.08
106849,2012-10-12,43303.26
106850,2012-10-19,40027.65
106851,2012-10-26,35361.01
