,ds,y
348359,2010-02-05,1254.02
348360,2010-02-12,1197.23
348361,2010-02-19,1003.27
348362,2010-02-26,1274.17
348363,2010-03-05,1402.66
348364,2010-03-12,1407.58
348365,2010-03-19,1099.2
348366,2010-03-26,1284.93
348367,2010-04-02,1558.54
348368,2010-04-09,1617.2
348369,2010-04-16,1362.92
348370,2010-04-23,1355.31
348371,2010-04-30,1258.68
348372,2010-05-07,1296.46
348373,2010-05-14,1281.31
348374,2010-05-21,1208.26
348375,2010-05-28,1237.32
348376,2010-06-04,1468.43
348377,2010-06-11,1246.83
348378,2010-06-18,1292.65
348379,2010-06-25,1280.15
348380,2010-07-02,1323.99
348381,2010-07-09,1834.89
348382,2010-07-16,1548.86
348383,2010-07-23,1554.73
348384,2010-07-30,1379.58
348385,2010-08-06,1329.89
348386,2010-08-13,1585.29
348387,2010-08-20,1809.03
348388,2010-08-27,1394.75
348389,2010-09-03,1152.31
348390,2010-09-10,1085.53
348391,2010-09-17,928.82
348392,2010-09-24,977.59
348393,2010-10-01,946.59
348394,2010-10-08,1203.97
348395,2010-10-15,1153.73
348396,2010-10-22,1182.41
348397,2010-10-29,1210.62
348398,2010-11-05,1213.39
348399,2010-11-12,1924.91
348400,2010-11-19,2282.32
348401,2010-11-26,4463.33
348402,2010-12-03,1108.05
348403,2010-12-10,1374.32
348404,2010-12-17,2098.03
348405,2010-12-24,3913.78
348406,2010-12-31,1450.82
348407,2011-01-07,1298.44
348408,2011-01-14,1394.22
348409,2011-01-21,1105.29
348410,2011-01-28,1164.97
348411,2011-02-04,1127.44
348412,2011-02-11,1183.51
348413,2011-02-18,1133.75
348414,2011-02-25,1280.13
348415,2011-03-04,1203.48
348416,2011-03-11,1280.73
348417,2011-03-18,1331.46
348418,2011-03-25,1132.19
348419,2011-04-01,1467.76
348420,2011-04-08,1411.91
348421,2011-04-15,1497.5
348422,2011-04-22,1552.75
348423,2011-04-29,1508.4
348424,2011-05-06,1444.27
348425,2011-05-13,1597.53
348426,2011-05-20,1412.67
348427,2011-05-27,941.02
348428,2011-06-03,1157.16
348429,2011-06-10,1048.96
348430,2011-06-17,1101.36
348431,2011-06-24,1082.33
348432,2011-07-01,1092.37
348433,2011-07-08,1306.61
348434,2011-07-15,1168.87
348435,2011-07-22,1187.62
348436,2011-07-29,1033.32
348437,2011-08-05,985.3
348438,2011-08-12,1030.29
348439,2011-08-19,1206.94
348440,2011-08-26,1076.43
348441,2011-09-02,1081.08
348442,2011-09-09,944.21
348443,2011-09-16,719.32
348444,2011-09-23,1190.44
348445,2011-09-30,1132.09
348446,2011-10-07,1097.43
348447,2011-10-14,1190.34
348448,2011-10-21,1624.48
348449,2011-10-28,1366.76
348450,2011-11-04,1431.71
348451,2011-11-11,1306.7
348452,2011-11-18,2129.08
348453,2011-11-25,4460.98
348454,2011-12-02,1545.98
348455,2011-12-09,1838.42
348456,2011-12-16,1908.45
348457,2011-12-23,3053.57
348458,2011-12-30,1702.42
348459,2012-01-06,1212.27
348460,2012-01-13,1287.7
348461,2012-01-20,1464.51
348462,2012-01-27,1708.65
348463,2012-02-03,1390.43
348464,2012-02-10,1136.73
348465,2012-02-17,1619.36
348466,2012-02-24,1575.0
348467,2012-03-02,1534.52
348468,2012-03-09,1563.0
348469,2012-03-16,1286.36
348470,2012-03-23,1401.96
348471,2012-03-30,1098.16
348472,2012-04-06,1639.09
348473,2012-04-13,1617.98
348474,2012-04-20,1743.4
348475,2012-04-27,1320.19
348476,2012-05-04,1305.22
348477,2012-05-11,1451.4
348478,2012-05-18,1465.71
348479,2012-05-25,1675.12
348480,2012-06-01,1481.76
348481,2012-06-08,1155.95
348482,2012-06-15,1484.62
348483,2012-06-22,1312.42
348484,2012-06-29,1348.3
348485,2012-07-06,1683.56
348486,2012-07-13,1725.66
348487,2012-07-20,1367.04
348488,2012-07-27,1140.6
348489,2012-08-03,1090.97
348490,2012-08-10,1159.31
348491,2012-08-17,1270.03
348492,2012-08-24,1271.84
348493,2012-08-31,1072.3
348494,2012-09-07,1240.7
348495,2012-09-14,1089.51
348496,2012-09-21,1105.89
348497,2012-09-28,1425.66
348498,2012-10-05,1633.31
348499,2012-10-12,1565.05
348500,2012-10-19,1518.08
348501,2012-10-26,1391.12
