,ds,y
201514,2010-02-05,5310.0
201515,2010-02-12,5099.5
201516,2010-02-19,6241.0
201517,2010-02-26,5717.5
201518,2010-03-05,5688.0
201519,2010-03-12,5095.56
201520,2010-03-19,5576.44
201521,2010-03-26,4528.0
201522,2010-04-02,4180.0
201523,2010-04-09,4761.0
201524,2010-04-16,4893.49
201525,2010-04-23,5479.48
201526,2010-04-30,4803.93
201527,2010-05-07,5589.4
201528,2010-05-14,5544.53
201529,2010-05-21,5595.16
201530,2010-05-28,5149.48
201531,2010-06-04,5827.11
201532,2010-06-11,5811.79
201533,2010-06-18,5031.55
201534,2010-06-25,5922.8
201535,2010-07-02,5089.57
201536,2010-07-09,4775.48
201537,2010-07-16,4825.3
201538,2010-07-23,4612.72
201539,2010-07-30,5106.28
201540,2010-08-06,4648.76
201541,2010-08-13,4743.58
201542,2010-08-20,5634.42
201543,2010-08-27,6280.18
201544,2010-09-03,3666.24
201545,2010-09-10,4387.32
201546,2010-09-17,4224.8
201547,2010-09-24,4239.3
201548,2010-10-01,4111.16
201549,2010-10-08,3832.16
201550,2010-10-15,3437.8
201551,2010-10-22,4040.64
201552,2010-10-29,4669.92
201553,2010-11-05,4134.06
201554,2010-11-12,3735.56
201555,2010-11-19,4166.36
201556,2010-11-26,4638.52
201557,2010-12-03,3562.48
201558,2010-12-10,3877.84
201559,2010-12-17,4081.18
201560,2010-12-24,6401.24
201561,2010-12-31,4429.54
201562,2011-01-07,2667.68
201563,2011-01-14,3102.66
201564,2011-01-21,4069.66
201565,2011-01-28,3367.7
201566,2011-02-04,3709.5
201567,2011-02-11,4310.56
201568,2011-02-18,6183.63
201569,2011-02-25,5799.4
201570,2011-03-04,5281.92
201571,2011-03-11,4900.62
201572,2011-03-18,6405.76
201573,2011-03-25,5672.64
201574,2011-04-01,5060.38
201575,2011-04-08,5850.86
201576,2011-04-15,5247.62
201577,2011-04-22,4811.24
201578,2011-04-29,5301.98
201579,2011-05-06,4891.44
201580,2011-05-13,4795.46
201581,2011-05-20,4702.0
201582,2011-05-27,4655.44
201583,2011-06-03,5206.38
201584,2011-06-10,5372.74
201585,2011-06-17,5638.4
201586,2011-06-24,5249.98
201587,2011-07-01,5324.9
201588,2011-07-08,5047.96
201589,2011-07-15,4530.8
201590,2011-07-22,5369.64
201591,2011-07-29,4814.06
201592,2011-08-05,5245.52
201593,2011-08-12,4330.74
201594,2011-08-19,5392.1
201595,2011-08-26,5534.82
201596,2011-09-02,4032.34
201597,2011-09-09,3799.16
201598,2011-09-16,3540.1
201599,2011-09-23,3733.68
201600,2011-09-30,4065.18
201601,2011-10-07,3900.12
201602,2011-10-14,3985.62
201603,2011-10-21,3420.74
201604,2011-10-28,4050.14
201605,2011-11-04,3992.0
201606,2011-11-11,3746.7
201607,2011-11-18,4276.24
201608,2011-11-25,4172.27
201609,2011-12-02,3214.88
201610,2011-12-09,3393.97
201611,2011-12-16,3587.22
201612,2011-12-23,5142.36
201613,2011-12-30,3489.72
201614,2012-01-06,3648.94
201615,2012-01-13,2810.1
201616,2012-01-20,3319.4
201617,2012-01-27,3109.08
201618,2012-02-03,3562.96
201619,2012-02-10,4547.88
201620,2012-02-17,4750.37
201621,2012-02-24,3999.41
201622,2012-03-02,5073.57
201623,2012-03-09,5284.32
201624,2012-03-16,7229.2
201625,2012-03-23,5228.58
201626,2012-03-30,5128.24
201627,2012-04-06,4905.94
201628,2012-04-13,5472.18
201629,2012-04-20,4897.48
201630,2012-04-27,5103.12
201631,2012-05-04,4632.66
201632,2012-05-11,4794.0
201633,2012-05-18,4793.38
201634,2012-05-25,4994.52
201635,2012-06-01,4342.88
201636,2012-06-08,4346.56
201637,2012-06-15,4384.24
201638,2012-06-22,5018.22
201639,2012-06-29,4738.54
201640,2012-07-06,4443.96
201641,2012-07-13,5122.38
201642,2012-07-20,4335.76
201643,2012-07-27,4331.08
201644,2012-08-03,4578.34
201645,2012-08-10,4159.29
201646,2012-08-17,4902.72
201647,2012-08-24,4582.78
201648,2012-08-31,4402.64
201649,2012-09-07,4139.24
201650,2012-09-14,3605.96
201651,2012-09-21,3549.8
201652,2012-09-28,4389.3
201653,2012-10-05,3604.98
201654,2012-10-12,3765.14
201655,2012-10-19,4410.1
201656,2012-10-26,4318.48
