,ds,y
393624,2010-02-05,53.5
393625,2010-02-12,33.75
393626,2010-02-19,36.25
393627,2010-02-26,86.25
393628,2010-03-05,39.75
393629,2010-03-12,32.75
393630,2010-03-19,59.25
393631,2010-03-26,57.25
393632,2010-04-02,54.5
393633,2010-04-09,81.75
393634,2010-04-16,195.5
393635,2010-04-23,178.0
393636,2010-04-30,124.5
393637,2010-05-07,154.0
393638,2010-05-14,135.5
393639,2010-05-21,187.0
393640,2010-05-28,202.25
393641,2010-06-04,180.0
393642,2010-06-11,192.0
393643,2010-06-18,113.5
393644,2010-06-25,98.75
393645,2010-07-02,147.0
393646,2010-07-09,99.5
393647,2010-07-16,79.75
393648,2010-07-23,70.08
393649,2010-07-30,71.25
393650,2010-08-06,34.25
393651,2010-08-13,33.75
393652,2010-08-20,102.51
393653,2010-08-27,11.75
393654,2010-09-03,37.51
393655,2010-09-10,59.75
393656,2010-09-17,50.25
393657,2010-09-24,53.0
393658,2010-10-01,60.75
393659,2010-10-08,40.0
393660,2010-10-15,21.75
393661,2010-10-22,37.5
393662,2010-10-29,21.75
393663,2010-11-05,41.5
393664,2010-11-12,95.5
393665,2010-11-19,63.5
393666,2010-11-26,51.5
393667,2010-12-03,42.0
393668,2010-12-10,45.5
393669,2010-12-17,55.75
393670,2010-12-24,41.25
393671,2010-12-31,15.25
393672,2011-01-07,11.25
393673,2011-01-14,33.5
393674,2011-01-21,50.0
393675,2011-01-28,38.75
393676,2011-02-04,27.25
393677,2011-02-11,55.0
393678,2011-02-18,35.75
393679,2011-02-25,42.0
393680,2011-03-04,31.5
393681,2011-03-11,99.5
393682,2011-03-18,55.25
393683,2011-03-25,25.75
393684,2011-04-01,47.25
393685,2011-04-08,74.0
393686,2011-04-15,31.5
393687,2011-04-22,57.5
393688,2011-04-29,69.75
393689,2011-05-06,51.25
393690,2011-05-13,89.25
393691,2011-05-20,136.0
393692,2011-05-27,163.74
393693,2011-06-03,150.06
393694,2011-06-10,209.95
393695,2011-06-17,163.51
393696,2011-06-24,116.81
393697,2011-07-01,93.82
393698,2011-07-08,44.85
393699,2011-07-15,48.43
393700,2011-07-22,38.34
393701,2011-07-29,43.47
393702,2011-08-05,39.68
393703,2011-08-12,24.34
393704,2011-08-19,32.4
393705,2011-08-26,23.17
393706,2011-09-02,21.23
393707,2011-09-09,25.25
393708,2011-09-16,16.0
393709,2011-09-23,10.96
393710,2011-09-30,33.34
393711,2011-10-07,45.26
393712,2011-10-14,35.3
393713,2011-10-21,57.22
393714,2011-10-28,72.3
393715,2011-11-04,34.88
393716,2011-11-11,51.88
393717,2011-11-18,74.22
393718,2011-11-25,75.64
393719,2011-12-02,46.38
393720,2011-12-09,36.14
393721,2011-12-16,71.02
393722,2011-12-23,39.3
393723,2011-12-30,33.26
393724,2012-01-06,39.99
393725,2012-01-13,105.93
393726,2012-01-20,138.0
393727,2012-01-27,50.22
393728,2012-02-03,134.58
393729,2012-02-10,101.8
393730,2012-02-17,102.2
393731,2012-02-24,52.0
393732,2012-03-02,72.9
393733,2012-03-09,54.74
393734,2012-03-16,44.26
393735,2012-03-23,41.7
393736,2012-03-30,35.04
393737,2012-04-06,47.26
393738,2012-04-13,98.69
393739,2012-04-20,174.91
393740,2012-04-27,186.44
393741,2012-05-04,142.04
393742,2012-05-11,167.7
393743,2012-05-18,125.68
393744,2012-05-25,102.18
393745,2012-06-01,108.71
393746,2012-06-08,205.16
393747,2012-06-15,163.02
393748,2012-06-22,149.96
393749,2012-06-29,83.49
393750,2012-07-06,66.0
393751,2012-07-13,114.8
393752,2012-07-20,96.4
393753,2012-07-27,108.63
393754,2012-08-03,96.8
393755,2012-08-10,91.48
393756,2012-08-17,87.37
393757,2012-08-24,81.92
393758,2012-08-31,74.88
393759,2012-09-07,53.54
393760,2012-09-14,64.52
393761,2012-09-21,81.08
393762,2012-09-28,98.8
393763,2012-10-05,36.52
393764,2012-10-12,52.82
393765,2012-10-19,86.18
393766,2012-10-26,30.9
