,ds,y
376510,2010-02-05,3280.0
376511,2010-02-12,3556.22
376512,2010-02-19,2965.33
376513,2010-02-26,3041.41
376514,2010-03-05,3730.34
376515,2010-03-12,3175.18
376516,2010-03-19,2879.84
376517,2010-03-26,2876.53
376518,2010-04-02,3516.2
376519,2010-04-09,2716.62
376520,2010-04-16,2720.44
376521,2010-04-23,2600.43
376522,2010-04-30,2474.46
376523,2010-05-07,2933.53
376524,2010-05-14,2685.55
376525,2010-05-21,2405.46
376526,2010-05-28,2479.2
376527,2010-06-04,2687.74
376528,2010-06-11,3611.07
376529,2010-06-18,3227.18
376530,2010-06-25,2404.58
376531,2010-07-02,3280.31
376532,2010-07-09,3610.38
376533,2010-07-16,3136.8
376534,2010-07-23,3005.18
376535,2010-07-30,3243.63
376536,2010-08-06,3571.76
376537,2010-08-13,3603.72
376538,2010-08-20,2794.18
376539,2010-08-27,2495.12
376540,2010-09-03,2689.95
376541,2010-09-10,2891.2
376542,2010-09-17,2516.23
376543,2010-09-24,2754.28
376544,2010-10-01,2972.29
376545,2010-10-08,3300.15
376546,2010-10-15,2988.71
376547,2010-10-22,3173.57
376548,2010-10-29,3188.93
376549,2010-11-05,3603.35
376550,2010-11-12,4034.29
376551,2010-11-19,3202.08
376552,2010-11-26,5184.87
376553,2010-12-03,4791.45
376554,2010-12-10,4328.84
376555,2010-12-17,5909.26
376556,2010-12-24,7451.0
376557,2010-12-31,2780.66
376558,2011-01-07,2302.51
376559,2011-01-14,2407.86
376560,2011-01-21,2472.23
376561,2011-01-28,2618.96
376562,2011-02-04,3195.51
376563,2011-02-11,3142.0
376564,2011-02-18,2908.94
376565,2011-02-25,3095.69
376566,2011-03-04,2586.37
376567,2011-03-11,2686.25
376568,2011-03-18,2724.59
376569,2011-03-25,2790.75
376570,2011-04-01,2692.69
376571,2011-04-08,3146.59
376572,2011-04-15,3035.52
376573,2011-04-22,2727.03
376574,2011-04-29,2100.0
376575,2011-05-06,2975.92
376576,2011-05-13,2246.57
376577,2011-05-20,2601.8
376578,2011-05-27,2353.65
376579,2011-06-03,2045.18
376580,2011-06-10,2075.66
376581,2011-06-17,3114.88
376582,2011-06-24,2490.08
376583,2011-07-01,3031.92
376584,2011-07-08,2657.07
376585,2011-07-15,2623.94
376586,2011-07-22,2710.58
376587,2011-07-29,2050.87
376588,2011-08-05,3264.57
376589,2011-08-12,2526.68
376590,2011-08-19,3281.78
376591,2011-08-26,3103.58
376592,2011-09-02,2858.99
376593,2011-09-09,2678.65
376594,2011-09-16,2970.87
376595,2011-09-23,3632.13
376596,2011-09-30,3587.26
376597,2011-10-07,3981.12
376598,2011-10-14,3561.04
376599,2011-10-21,3761.91
376600,2011-10-28,3706.0
376601,2011-11-04,3605.16
376602,2011-11-11,3792.95
376603,2011-11-18,4373.55
376604,2011-11-25,5879.42
376605,2011-12-02,6260.1
376606,2011-12-09,6386.46
376607,2011-12-16,6890.54
376608,2011-12-23,8496.66
376609,2011-12-30,3670.41
376610,2012-01-06,3234.65
376611,2012-01-13,3067.32
376612,2012-01-20,3285.02
376613,2012-01-27,2810.09
376614,2012-02-03,3708.68
376615,2012-02-10,4346.28
376616,2012-02-17,3555.21
376617,2012-02-24,3367.32
376618,2012-03-02,3439.03
376619,2012-03-09,2985.85
376620,2012-03-16,3419.03
376621,2012-03-23,2468.37
376622,2012-03-30,3310.03
376623,2012-04-06,3479.98
376624,2012-04-13,3075.39
376625,2012-04-20,2490.98
376626,2012-04-27,2649.43
376627,2012-05-04,3057.67
376628,2012-05-11,2990.04
376629,2012-05-18,2697.17
376630,2012-05-25,2564.35
376631,2012-06-01,2753.27
376632,2012-06-08,3529.82
376633,2012-06-15,2669.74
376634,2012-06-22,2284.56
376635,2012-06-29,2839.1
376636,2012-07-06,3242.46
376637,2012-07-13,3150.62
376638,2012-07-20,3311.47
376639,2012-07-27,2885.8
376640,2012-08-03,3150.67
376641,2012-08-10,3034.41
376642,2012-08-17,2911.58
376643,2012-08-24,2363.08
376644,2012-08-31,2555.75
376645,2012-09-07,3454.02
376646,2012-09-14,2791.74
376647,2012-09-21,3203.62
376648,2012-09-28,3310.4
376649,2012-10-05,3675.46
376650,2012-10-12,3377.36
376651,2012-10-19,3685.51
376652,2012-10-26,3930.62
