,ds,y
276337,2010-02-05,38174.75
276338,2010-02-12,35513.8
276339,2010-02-19,45126.13
276340,2010-02-26,36903.78
276341,2010-03-05,39905.76
276342,2010-03-12,33042.49
276343,2010-03-19,33970.43
276344,2010-03-26,32360.92
276345,2010-04-02,37962.78
276346,2010-04-09,36791.61
276347,2010-04-16,34292.65
276348,2010-04-23,33118.23
276349,2010-04-30,32298.44
276350,2010-05-07,44626.16
276351,2010-05-14,47019.7
276352,2010-05-21,35623.35
276353,2010-05-28,33868.98
276354,2010-06-04,47335.88
276355,2010-06-11,38908.72
276356,2010-06-18,35813.57
276357,2010-06-25,34325.13
276358,2010-07-02,41175.51
276359,2010-07-09,40141.8
276360,2010-07-16,35925.17
276361,2010-07-23,35107.04
276362,2010-07-30,32401.73
276363,2010-08-06,43101.49
276364,2010-08-13,33426.41
276365,2010-08-20,30975.53
276366,2010-08-27,30357.28
276367,2010-09-03,37020.67
276368,2010-09-10,35074.36
276369,2010-09-17,29161.85
276370,2010-09-24,29000.68
276371,2010-10-01,29634.32
276372,2010-10-08,32460.62
276373,2010-10-15,28459.28
276374,2010-10-22,27043.96
276375,2010-10-29,30594.81
276376,2010-11-05,36412.8
276377,2010-11-12,27541.38
276378,2010-11-19,27799.34
276379,2010-11-26,34435.74
276380,2010-12-03,28429.7
276381,2010-12-10,27783.14
276382,2010-12-17,28808.7
276383,2010-12-24,32553.93
276384,2010-12-31,24046.49
276385,2011-01-07,34221.38
276386,2011-01-14,28553.68
276387,2011-01-21,29228.67
276388,2011-01-28,29140.64
276389,2011-02-04,36743.09
276390,2011-02-11,35161.97
276391,2011-02-18,47889.35
276392,2011-02-25,33547.47
276393,2011-03-04,48939.87
276394,2011-03-11,36756.55
276395,2011-03-18,33687.69
276396,2011-03-25,32895.51
276397,2011-04-01,39940.62
276398,2011-04-08,41742.54
276399,2011-04-15,34731.04
276400,2011-04-22,34371.82
276401,2011-04-29,33389.33
276402,2011-05-06,45044.83
276403,2011-05-13,47374.83
276404,2011-05-20,33108.93
276405,2011-05-27,32506.7
276406,2011-06-03,45189.87
276407,2011-06-10,39850.43
276408,2011-06-17,37779.21
276409,2011-06-24,34885.95
276410,2011-07-01,40328.8
276411,2011-07-08,44400.27
276412,2011-07-15,35524.49
276413,2011-07-22,36655.18
276414,2011-07-29,34228.26
276415,2011-08-05,49229.36
276416,2011-08-12,38374.01
276417,2011-08-19,36923.97
276418,2011-08-26,34325.71
276419,2011-09-02,41719.69
276420,2011-09-09,38671.8
276421,2011-09-16,32983.29
276422,2011-09-23,31516.29
276423,2011-09-30,32161.78
276424,2011-10-07,41883.01
276425,2011-10-14,34993.73
276426,2011-10-21,31727.06
276427,2011-10-28,34319.71
276428,2011-11-04,41036.18
276429,2011-11-11,34136.74
276430,2011-11-18,31394.35
276431,2011-11-25,35876.08
276432,2011-12-02,30451.34
276433,2011-12-09,31540.73
276434,2011-12-16,29941.45
276435,2011-12-23,32466.95
276436,2011-12-30,27446.46
276437,2012-01-06,42382.3
276438,2012-01-13,33032.71
276439,2012-01-20,31642.04
276440,2012-01-27,31552.72
276441,2012-02-03,40207.22
276442,2012-02-10,38112.57
276443,2012-02-17,49480.21
276444,2012-02-24,33215.27
276445,2012-03-02,37349.39
276446,2012-03-09,46104.16
276447,2012-03-16,34366.27
276448,2012-03-23,33120.2
276449,2012-03-30,33419.18
276450,2012-04-06,43196.94
276451,2012-04-13,35736.23
276452,2012-04-20,32489.96
276453,2012-04-27,30918.3
276454,2012-05-04,41352.37
276455,2012-05-11,41020.95
276456,2012-05-18,43529.73
276457,2012-05-25,35493.86
276458,2012-06-01,39031.74
276459,2012-06-08,44959.01
276460,2012-06-15,37481.28
276461,2012-06-22,38379.04
276462,2012-06-29,34859.75
276463,2012-07-06,48903.95
276464,2012-07-13,36996.47
276465,2012-07-20,35748.98
276466,2012-07-27,35550.15
276467,2012-08-03,42681.49
276468,2012-08-10,39917.43
276469,2012-08-17,35270.65
276470,2012-08-24,35108.13
276471,2012-08-31,32501.72
276472,2012-09-07,46343.26
276473,2012-09-14,33715.5
276474,2012-09-21,34284.76
276475,2012-09-28,33183.5
276476,2012-10-05,45116.7
276477,2012-10-12,36435.81
276478,2012-10-19,34878.39
276479,2012-10-26,35638.2
