,ds,y
46192,2010-02-05,860.0
46193,2010-02-12,580.0
46194,2010-02-19,310.0
46195,2010-02-26,1515.0
46196,2010-03-05,800.0
46197,2010-03-26,180.0
46198,2010-04-02,265.0
46199,2010-04-09,1381.0
46200,2010-04-16,445.0
46201,2010-04-23,1160.0
46202,2010-04-30,1310.0
46203,2010-05-07,1910.0
46204,2010-05-14,265.0
46205,2010-05-21,530.0
46206,2010-05-28,1510.0
46207,2010-06-11,615.0
46208,2010-06-18,1235.0
46209,2010-06-25,2064.0
46210,2010-07-02,600.0
46211,2010-07-09,1295.0
46212,2010-07-16,778.0
46213,2010-07-30,1170.0
46214,2010-08-06,480.0
46215,2010-08-13,677.0
46216,2010-08-20,710.0
46217,2010-08-27,2365.0
46218,2010-09-03,1280.0
46219,2010-09-10,3006.0
46220,2010-09-17,2378.0
46221,2010-09-24,1158.0
46222,2010-10-01,1933.0
46223,2010-10-08,360.0
46224,2010-10-15,520.0
46225,2010-11-12,490.0
46226,2010-11-19,170.0
46227,2010-11-26,615.0
46228,2010-12-03,1999.0
46229,2010-12-10,620.0
46230,2010-12-17,363.0
46231,2010-12-24,575.0
46232,2011-01-07,240.0
46233,2011-01-14,953.0
46234,2011-01-21,180.0
46235,2011-02-04,360.0
46236,2011-02-11,435.0
46237,2011-02-18,535.0
46238,2011-02-25,480.0
46239,2011-03-04,880.0
46240,2011-03-11,790.0
46241,2011-03-18,575.0
46242,2011-04-15,550.0
46243,2011-04-22,845.0
46244,2011-04-29,645.0
46245,2011-05-06,255.0
46246,2011-05-13,1220.0
46247,2011-05-20,255.0
46248,2011-05-27,640.0
46249,2011-06-03,535.0
46250,2011-06-10,180.0
46251,2011-06-17,765.0
46252,2011-06-24,1225.0
46253,2011-07-01,1745.0
46254,2011-07-08,610.0
46255,2011-07-15,1510.0
46256,2011-07-22,580.0
46257,2011-07-29,255.0
46258,2011-08-05,1680.0
46259,2011-08-12,1125.0
46260,2011-08-19,1270.0
46261,2011-08-26,310.0
46262,2011-09-02,1230.0
46263,2011-09-16,255.0
46264,2011-09-23,1195.0
46265,2011-09-30,1090.0
46266,2011-10-07,1325.0
46267,2011-10-14,360.0
46268,2011-10-21,1130.0
46269,2011-10-28,1160.0
46270,2011-11-11,755.0
46271,2011-11-18,630.0
46272,2011-11-25,180.0
46273,2011-12-09,685.0
46274,2011-12-23,355.0
46275,2011-12-30,405.0
46276,2012-01-13,1125.0
46277,2012-01-20,1270.0
46278,2012-01-27,410.0
46279,2012-02-03,310.0
46280,2012-02-10,475.0
46281,2012-02-17,695.0
46282,2012-02-24,545.0
46283,2012-03-02,1745.0
46284,2012-03-09,1585.0
46285,2012-03-16,840.0
46286,2012-03-23,510.0
46287,2012-03-30,1025.0
46288,2012-04-06,310.0
46289,2012-04-13,405.0
46290,2012-04-20,1740.0
46291,2012-04-27,1190.0
46292,2012-05-04,755.0
46293,2012-05-11,895.0
46294,2012-05-25,1860.0
46295,2012-06-01,325.0
46296,2012-06-08,270.0
46297,2012-06-22,930.0
46298,2012-06-29,325.0
46299,2012-07-06,520.0
46300,2012-07-13,610.0
46301,2012-07-20,605.0
46302,2012-07-27,415.0
46303,2012-08-10,655.0
46304,2012-08-24,835.0
46305,2012-08-31,535.0
46306,2012-09-14,265.0
46307,2012-09-21,690.0
46308,2012-10-12,2155.0
46309,2012-10-19,615.0
46310,2012-10-26,3370.0
