,ds,y
114751,2010-02-05,413.6
114752,2010-02-12,475.2
114753,2010-02-19,396.0
114754,2010-02-26,492.8
114755,2010-03-05,536.8
114756,2010-03-12,475.2
114757,2010-03-19,440.0
114758,2010-03-26,387.2
114759,2010-04-02,484.0
114760,2010-04-09,492.8
114761,2010-04-16,413.6
114762,2010-04-23,422.4
114763,2010-04-30,484.0
114764,2010-05-07,598.4
114765,2010-05-14,396.0
114766,2010-05-21,369.6
114767,2010-05-28,369.6
114768,2010-06-04,431.2
114769,2010-06-11,396.0
114770,2010-06-18,501.6
114771,2010-06-25,420.6
114772,2010-07-02,431.2
114773,2010-07-09,413.6
114774,2010-07-16,334.4
114775,2010-07-23,343.2
114776,2010-07-30,378.4
114777,2010-08-06,352.0
114778,2010-08-13,308.0
114779,2010-08-20,431.2
114780,2010-08-27,334.4
114781,2010-09-03,352.0
114782,2010-09-10,316.8
114783,2010-09-17,440.0
114784,2010-09-24,281.6
114785,2010-10-01,325.6
114786,2010-10-08,387.2
114787,2010-10-15,484.0
114788,2010-10-22,360.8
114789,2010-10-29,352.0
114790,2010-11-05,352.0
114791,2010-11-12,369.6
114792,2010-11-19,387.2
114793,2010-11-26,308.0
114794,2010-12-03,651.2
114795,2010-12-10,642.4
114796,2010-12-17,660.0
114797,2010-12-24,563.2
114798,2010-12-31,353.8
114799,2011-01-07,572.0
114800,2011-01-14,334.4
114801,2011-01-21,422.4
114802,2011-01-28,422.4
114803,2011-02-04,466.4
114804,2011-02-11,475.2
114805,2011-02-18,308.0
114806,2011-02-25,387.2
114807,2011-03-04,360.8
114808,2011-03-11,466.4
114809,2011-03-18,255.2
114810,2011-03-25,475.2
114811,2011-04-01,316.8
114812,2011-04-08,492.8
114813,2011-04-15,491.0
114814,2011-04-22,360.8
114815,2011-04-29,360.8
114816,2011-05-06,589.6
114817,2011-05-13,404.8
114818,2011-05-20,404.8
114819,2011-05-27,404.8
114820,2011-06-03,413.6
114821,2011-06-10,563.2
114822,2011-06-17,387.2
114823,2011-06-24,387.2
114824,2011-07-01,422.4
114825,2011-07-08,387.2
114826,2011-07-15,475.2
114827,2011-07-22,440.0
114828,2011-07-29,413.6
114829,2011-08-05,466.4
114830,2011-08-12,492.8
114831,2011-08-19,519.2
114832,2011-08-26,360.8
114833,2011-09-02,528.0
114834,2011-09-09,554.4
114835,2011-09-16,422.4
114836,2011-09-23,466.4
114837,2011-09-30,387.2
114838,2011-10-07,404.8
114839,2011-10-14,448.8
114840,2011-10-21,334.4
114841,2011-10-28,387.2
114842,2011-11-04,378.4
114843,2011-11-11,387.2
114844,2011-11-18,378.4
114845,2011-11-25,334.4
114846,2011-12-02,704.0
114847,2011-12-09,765.6
114848,2011-12-16,660.0
114849,2011-12-23,739.2
114850,2011-12-30,325.6
114851,2012-01-06,413.6
114852,2012-01-13,545.6
114853,2012-01-20,378.4
114854,2012-01-27,501.8
114855,2012-02-03,630.0
114856,2012-02-10,441.0
114857,2012-02-17,423.0
114858,2012-02-24,243.0
114859,2012-03-02,432.0
114860,2012-03-09,522.0
114861,2012-03-16,567.0
114862,2012-03-23,360.0
114863,2012-03-30,270.0
114864,2012-04-06,531.0
114865,2012-04-13,288.0
114866,2012-04-20,252.0
114867,2012-04-27,387.0
114868,2012-05-04,522.0
114869,2012-05-11,432.0
114870,2012-05-18,414.0
114871,2012-05-25,270.0
114872,2012-06-01,342.0
114873,2012-06-08,378.0
114874,2012-06-15,504.0
114875,2012-06-22,423.0
114876,2012-06-29,216.0
114877,2012-07-06,360.0
114878,2012-07-13,288.0
114879,2012-07-20,324.0
114880,2012-07-27,432.0
114881,2012-08-03,495.0
114882,2012-08-10,333.0
114883,2012-08-17,297.0
114884,2012-08-24,324.0
114885,2012-08-31,351.0
114886,2012-09-07,323.0
114887,2012-09-14,369.0
114888,2012-09-21,324.0
114889,2012-09-28,315.0
114890,2012-10-05,387.0
114891,2012-10-12,324.0
114892,2012-10-19,252.0
114893,2012-10-26,387.0
