,ds,y
22198,2010-02-05,11747.06
22199,2010-02-12,10785.3
22200,2010-02-19,10945.53
22201,2010-02-26,11247.83
22202,2010-03-05,11275.64
22203,2010-03-12,10187.42
22204,2010-03-19,10171.35
22205,2010-03-26,10322.31
22206,2010-04-02,11713.29
22207,2010-04-09,10684.86
22208,2010-04-16,11293.2
22209,2010-04-23,11150.09
22210,2010-04-30,11831.13
22211,2010-05-07,12175.76
22212,2010-05-14,10795.88
22213,2010-05-21,10697.08
22214,2010-05-28,10259.91
22215,2010-06-04,12820.35
22216,2010-06-11,10340.98
22217,2010-06-18,9984.72
22218,2010-06-25,10697.44
22219,2010-07-02,11972.24
22220,2010-07-09,11357.59
22221,2010-07-16,10474.84
22222,2010-07-23,9954.57
22223,2010-07-30,10837.55
22224,2010-08-06,12199.84
22225,2010-08-13,10414.14
22226,2010-08-20,10369.96
22227,2010-08-27,10574.39
22228,2010-09-03,12602.85
22229,2010-09-10,11999.38
22230,2010-09-17,11395.21
22231,2010-09-24,11050.44
22232,2010-10-01,10940.11
22233,2010-10-08,12561.68
22234,2010-10-15,10482.81
22235,2010-10-22,11143.92
22236,2010-10-29,10439.25
22237,2010-11-05,12803.33
22238,2010-11-12,10562.91
22239,2010-11-19,11390.56
22240,2010-11-26,11160.24
22241,2010-12-03,11733.91
22242,2010-12-10,10342.24
22243,2010-12-17,10383.31
22244,2010-12-24,10186.62
22245,2010-12-31,13503.37
22246,2011-01-07,12631.43
22247,2011-01-14,10343.35
22248,2011-01-21,11069.99
22249,2011-01-28,9199.92
22250,2011-02-04,11767.66
22251,2011-02-11,10563.34
22252,2011-02-18,11908.25
22253,2011-02-25,11687.72
22254,2011-03-04,12194.89
22255,2011-03-11,10427.24
22256,2011-03-18,11619.39
22257,2011-03-25,10341.26
22258,2011-04-01,9268.56
22259,2011-04-08,11069.8
22260,2011-04-15,10087.62
22261,2011-04-22,10323.6
22262,2011-04-29,10356.85
22263,2011-05-06,12604.54
22264,2011-05-13,10189.08
22265,2011-05-20,10072.37
22266,2011-05-27,10811.78
22267,2011-06-03,11916.02
22268,2011-06-10,11271.89
22269,2011-06-17,11174.56
22270,2011-06-24,10139.88
22271,2011-07-01,11377.83
22272,2011-07-08,11963.09
22273,2011-07-15,11497.93
22274,2011-07-22,10483.23
22275,2011-07-29,10168.37
22276,2011-08-05,11581.1
22277,2011-08-12,10527.55
22278,2011-08-19,10814.65
22279,2011-08-26,11263.2
22280,2011-09-02,12363.38
22281,2011-09-09,10373.92
22282,2011-09-16,11427.32
22283,2011-09-23,10933.74
22284,2011-09-30,10799.71
22285,2011-10-07,11148.87
22286,2011-10-14,11032.5
22287,2011-10-21,10392.86
22288,2011-10-28,9726.96
22289,2011-11-04,11729.1
22290,2011-11-11,10402.08
22291,2011-11-18,10499.24
22292,2011-11-25,9245.41
22293,2011-12-02,10987.14
22294,2011-12-09,10574.82
22295,2011-12-16,10170.19
22296,2011-12-23,9606.42
22297,2011-12-30,10430.29
22298,2012-01-06,11234.06
22299,2012-01-13,11518.96
22300,2012-01-20,11485.72
22301,2012-01-27,11062.34
22302,2012-02-03,12075.98
22303,2012-02-10,12904.96
22304,2012-02-17,11241.69
22305,2012-02-24,11467.28
22306,2012-03-02,13951.9
22307,2012-03-09,13131.83
22308,2012-03-16,12171.82
22309,2012-03-23,11853.75
22310,2012-03-30,11871.21
22311,2012-04-06,13640.74
22312,2012-04-13,10929.02
22313,2012-04-20,12661.76
22314,2012-04-27,11874.38
22315,2012-05-04,13955.35
22316,2012-05-11,12313.11
22317,2012-05-18,12405.9
22318,2012-05-25,13408.07
22319,2012-06-01,12790.61
22320,2012-06-08,13413.12
22321,2012-06-15,12055.81
22322,2012-06-22,11366.64
22323,2012-06-29,12333.56
22324,2012-07-06,12412.75
22325,2012-07-13,11342.22
22326,2012-07-20,11458.51
22327,2012-07-27,11278.53
22328,2012-08-03,13654.43
22329,2012-08-10,11866.41
22330,2012-08-17,11474.69
22331,2012-08-24,11281.67
22332,2012-08-31,12527.53
22333,2012-09-07,12805.9
22334,2012-09-14,11184.32
22335,2012-09-21,12382.34
22336,2012-09-28,12463.51
22337,2012-10-05,14438.47
22338,2012-10-12,11676.81
22339,2012-10-19,13327.54
22340,2012-10-26,11696.34
