,ds,y
234613,2010-02-05,15359.18
234614,2010-02-12,14597.05
234615,2010-02-19,18061.2
234616,2010-02-26,14329.95
234617,2010-03-05,16645.25
234618,2010-03-12,15274.42
234619,2010-03-19,14538.17
234620,2010-03-26,13651.01
234621,2010-04-02,14175.81
234622,2010-04-09,13379.46
234623,2010-04-16,15674.41
234624,2010-04-23,14570.15
234625,2010-04-30,14207.12
234626,2010-05-07,12563.08
234627,2010-05-14,15474.14
234628,2010-05-21,13950.98
234629,2010-05-28,14496.58
234630,2010-06-04,15293.75
234631,2010-06-11,13126.95
234632,2010-06-18,15393.92
234633,2010-06-25,14295.18
234634,2010-07-02,16275.13
234635,2010-07-09,14635.51
234636,2010-07-16,18202.33
234637,2010-07-23,16918.34
234638,2010-07-30,16417.45
234639,2010-08-06,18079.38
234640,2010-08-13,16246.72
234641,2010-08-20,19579.25
234642,2010-08-27,17785.24
234643,2010-09-03,17893.04
234644,2010-09-10,16433.47
234645,2010-09-17,16719.05
234646,2010-09-24,11763.39
234647,2010-10-01,13632.65
234648,2010-10-08,13955.24
234649,2010-10-15,13849.13
234650,2010-10-22,14276.92
234651,2010-10-29,12670.52
234652,2010-11-05,14063.96
234653,2010-11-12,12219.71
234654,2010-11-19,13954.02
234655,2010-11-26,22591.9
234656,2010-12-03,13236.16
234657,2010-12-10,11522.39
234658,2010-12-17,11384.61
234659,2010-12-24,17776.14
234660,2010-12-31,13009.78
234661,2011-01-07,15863.67
234662,2011-01-14,12958.96
234663,2011-01-21,10416.83
234664,2011-01-28,11358.87
234665,2011-02-04,9475.32
234666,2011-02-11,12429.43
234667,2011-02-18,15335.73
234668,2011-02-25,12684.46
234669,2011-03-04,14848.3
234670,2011-03-11,12263.87
234671,2011-03-18,12058.33
234672,2011-03-25,12256.42
234673,2011-04-01,14772.0
234674,2011-04-08,15183.64
234675,2011-04-15,12398.08
234676,2011-04-22,13779.65
234677,2011-04-29,11243.18
234678,2011-05-06,13202.89
234679,2011-05-13,11130.08
234680,2011-05-20,12778.27
234681,2011-05-27,14168.88
234682,2011-06-03,13980.49
234683,2011-06-10,11992.96
234684,2011-06-17,13742.54
234685,2011-06-24,11937.01
234686,2011-07-01,15700.68
234687,2011-07-08,17421.16
234688,2011-07-15,14573.57
234689,2011-07-22,13626.25
234690,2011-07-29,13714.47
234691,2011-08-05,17031.43
234692,2011-08-12,15215.69
234693,2011-08-19,17173.86
234694,2011-08-26,16665.93
234695,2011-09-02,12983.71
234696,2011-09-09,20031.86
234697,2011-09-16,15981.98
234698,2011-09-23,16612.31
234699,2011-09-30,14513.77
234700,2011-10-07,14829.83
234701,2011-10-14,15202.61
234702,2011-10-21,12610.67
234703,2011-10-28,14191.76
234704,2011-11-04,15467.06
234705,2011-11-11,16612.86
234706,2011-11-18,13100.35
234707,2011-11-25,22613.69
234708,2011-12-02,13232.25
234709,2011-12-09,13610.64
234710,2011-12-16,14345.28
234711,2011-12-23,16699.88
234712,2011-12-30,16551.32
234713,2012-01-06,15989.7
234714,2012-01-13,13392.84
234715,2012-01-20,11860.23
234716,2012-01-27,11011.78
234717,2012-02-03,13618.39
234718,2012-02-10,13930.62
234719,2012-02-17,16399.1
234720,2012-02-24,16296.43
234721,2012-03-02,11448.63
234722,2012-03-09,16316.62
234723,2012-03-16,13443.79
234724,2012-03-23,10894.61
234725,2012-03-30,11913.35
234726,2012-04-06,13568.28
234727,2012-04-13,11611.23
234728,2012-04-20,9582.62
234729,2012-04-27,12409.8
234730,2012-05-04,12815.46
234731,2012-05-11,13349.22
234732,2012-05-18,10471.28
234733,2012-05-25,13407.98
234734,2012-06-01,12864.85
234735,2012-06-08,16271.65
234736,2012-06-15,12648.86
234737,2012-06-22,14144.33
234738,2012-06-29,14794.87
234739,2012-07-06,18305.01
234740,2012-07-13,14124.4
234741,2012-07-20,16487.46
234742,2012-07-27,13897.49
234743,2012-08-03,19252.57
234744,2012-08-10,17674.2
234745,2012-08-17,17254.52
234746,2012-08-24,18608.84
234747,2012-08-31,16515.17
234748,2012-09-07,17477.04
234749,2012-09-14,13278.14
234750,2012-09-21,14610.4
234751,2012-09-28,13134.54
234752,2012-10-05,13633.98
234753,2012-10-12,16263.05
234754,2012-10-19,13349.07
234755,2012-10-26,14334.32
