,ds,y
76760,2010-02-05,11781.08
76761,2010-02-12,12072.1
76762,2010-02-19,11932.09
76763,2010-02-26,11349.78
76764,2010-03-05,12167.86
76765,2010-03-12,12072.7
76766,2010-03-19,12618.53
76767,2010-03-26,11644.3
76768,2010-04-02,12339.11
76769,2010-04-09,13916.45
76770,2010-04-16,12902.25
76771,2010-04-23,12059.17
76772,2010-04-30,11557.37
76773,2010-05-07,13801.57
76774,2010-05-14,13289.63
76775,2010-05-21,12609.5
76776,2010-05-28,11665.94
76777,2010-06-04,13873.38
76778,2010-06-11,13176.58
76779,2010-06-18,13538.13
76780,2010-06-25,12215.58
76781,2010-07-02,13211.93
76782,2010-07-09,13891.37
76783,2010-07-16,13013.52
76784,2010-07-23,11987.82
76785,2010-07-30,12036.94
76786,2010-08-06,13151.73
76787,2010-08-13,13118.14
76788,2010-08-20,12238.29
76789,2010-08-27,11862.46
76790,2010-09-03,12227.87
76791,2010-09-10,12455.24
76792,2010-09-17,12728.98
76793,2010-09-24,11685.35
76794,2010-10-01,11905.11
76795,2010-10-08,12811.45
76796,2010-10-15,13144.96
76797,2010-10-22,12100.19
76798,2010-10-29,11642.34
76799,2010-11-05,13289.9
76800,2010-11-12,12480.1
76801,2010-11-19,12371.06
76802,2010-11-26,13951.9
76803,2010-12-03,11628.02
76804,2010-12-10,12511.37
76805,2010-12-17,12001.15
76806,2010-12-24,12856.06
76807,2010-12-31,9443.35
76808,2011-01-07,12255.66
76809,2011-01-14,12540.84
76810,2011-01-21,12271.84
76811,2011-01-28,11439.45
76812,2011-02-04,12596.12
76813,2011-02-11,11928.29
76814,2011-02-18,11777.14
76815,2011-02-25,11435.6
76816,2011-03-04,11681.42
76817,2011-03-11,11310.09
76818,2011-03-18,12137.46
76819,2011-03-25,11383.94
76820,2011-04-01,11679.13
76821,2011-04-08,12725.01
76822,2011-04-15,13169.15
76823,2011-04-22,12325.12
76824,2011-04-29,12807.01
76825,2011-05-06,12938.87
76826,2011-05-13,12894.09
76827,2011-05-20,12315.58
76828,2011-05-27,12135.02
76829,2011-06-03,13422.27
76830,2011-06-10,12831.01
76831,2011-06-17,13283.12
76832,2011-06-24,11800.14
76833,2011-07-01,12815.61
76834,2011-07-08,13107.98
76835,2011-07-15,12880.46
76836,2011-07-22,12438.29
76837,2011-07-29,11494.16
76838,2011-08-05,13066.39
76839,2011-08-12,12940.62
76840,2011-08-19,13526.0
76841,2011-08-26,12742.06
76842,2011-09-02,13087.32
76843,2011-09-09,13142.13
76844,2011-09-16,13172.08
76845,2011-09-23,12567.95
76846,2011-09-30,11984.76
76847,2011-10-07,13659.09
76848,2011-10-14,12794.7
76849,2011-10-21,12949.84
76850,2011-10-28,11644.85
76851,2011-11-04,11915.38
76852,2011-11-11,13183.97
76853,2011-11-18,12953.73
76854,2011-11-25,13319.63
76855,2011-12-02,12590.12
76856,2011-12-09,12379.75
76857,2011-12-16,12810.68
76858,2011-12-23,13436.09
76859,2011-12-30,10265.59
76860,2012-01-06,13301.67
76861,2012-01-13,13283.85
76862,2012-01-20,13075.96
76863,2012-01-27,11809.97
76864,2012-02-03,12768.2
76865,2012-02-10,12877.96
76866,2012-02-17,12493.19
76867,2012-02-24,12652.65
76868,2012-03-02,12593.66
76869,2012-03-09,12722.23
76870,2012-03-16,12638.05
76871,2012-03-23,12762.68
76872,2012-03-30,12273.14
76873,2012-04-06,14043.48
76874,2012-04-13,14447.05
76875,2012-04-20,13260.77
76876,2012-04-27,13047.71
76877,2012-05-04,13085.17
76878,2012-05-11,13647.75
76879,2012-05-18,13350.57
76880,2012-05-25,12366.68
76881,2012-06-01,13382.48
76882,2012-06-08,13001.76
76883,2012-06-15,13380.64
76884,2012-06-22,12000.09
76885,2012-06-29,12247.48
76886,2012-07-06,13088.01
76887,2012-07-13,12599.94
76888,2012-07-20,12145.72
76889,2012-07-27,11486.97
76890,2012-08-03,12964.56
76891,2012-08-10,13123.7
76892,2012-08-17,12301.64
76893,2012-08-24,12131.62
76894,2012-08-31,13347.71
76895,2012-09-07,13734.32
76896,2012-09-14,13208.73
76897,2012-09-21,12150.05
76898,2012-09-28,12043.8
76899,2012-10-05,13451.77
76900,2012-10-12,13074.31
76901,2012-10-19,12933.94
76902,2012-10-26,11987.36
