,ds,y
250880,2010-02-05,2384.82
250881,2010-02-12,2437.12
250882,2010-02-19,2411.38
250883,2010-02-26,2963.75
250884,2010-03-05,2942.01
250885,2010-03-12,2588.19
250886,2010-03-19,2560.89
250887,2010-03-26,2578.26
250888,2010-04-02,2909.5
250889,2010-04-09,2756.5
250890,2010-04-16,2602.5
250891,2010-04-23,2539.64
250892,2010-04-30,2354.32
250893,2010-05-07,3205.02
250894,2010-05-14,2467.74
250895,2010-05-21,2346.38
250896,2010-05-28,3374.62
250897,2010-06-04,2757.33
250898,2010-06-11,3264.98
250899,2010-06-18,3306.33
250900,2010-06-25,2827.34
250901,2010-07-02,3178.68
250902,2010-07-09,3720.01
250903,2010-07-16,3415.88
250904,2010-07-23,3270.36
250905,2010-07-30,3036.92
250906,2010-08-06,3269.48
250907,2010-08-13,2785.1
250908,2010-08-20,3025.22
250909,2010-08-27,3127.26
250910,2010-09-03,3139.26
250911,2010-09-10,3011.38
250912,2010-09-17,2530.88
250913,2010-09-24,2006.04
250914,2010-10-01,2061.0
250915,2010-10-08,2437.84
250916,2010-10-15,1748.26
250917,2010-10-22,1821.2
250918,2010-10-29,1950.6
250919,2010-11-05,2061.36
250920,2010-11-12,1860.26
250921,2010-11-19,1742.88
250922,2010-11-26,1603.94
250923,2010-12-03,1579.84
250924,2010-12-10,1656.58
250925,2010-12-17,1793.46
250926,2010-12-24,2068.88
250927,2010-12-31,1739.88
250928,2011-01-07,1862.46
250929,2011-01-14,1528.72
250930,2011-01-21,1550.08
250931,2011-01-28,1436.26
250932,2011-02-04,1933.82
250933,2011-02-11,2513.8
250934,2011-02-18,2308.89
250935,2011-02-25,1735.22
250936,2011-03-04,2283.62
250937,2011-03-11,2056.42
250938,2011-03-18,2546.65
250939,2011-03-25,2572.76
250940,2011-04-01,2092.76
250941,2011-04-08,2481.94
250942,2011-04-15,2544.34
250943,2011-04-22,2736.92
250944,2011-04-29,2814.76
250945,2011-05-06,2457.04
250946,2011-05-13,2550.38
250947,2011-05-20,2054.2
250948,2011-05-27,2416.44
250949,2011-06-03,3212.4
250950,2011-06-10,2951.44
250951,2011-06-17,2702.54
250952,2011-06-24,2576.13
250953,2011-07-01,2727.54
250954,2011-07-08,2836.06
250955,2011-07-15,3121.54
250956,2011-07-22,2727.8
250957,2011-07-29,3110.28
250958,2011-08-05,3392.84
250959,2011-08-12,3430.78
250960,2011-08-19,2767.38
250961,2011-08-26,2703.72
250962,2011-09-02,2956.22
250963,2011-09-09,2679.98
250964,2011-09-16,1986.42
250965,2011-09-23,1627.74
250966,2011-09-30,1986.58
250967,2011-10-07,2149.94
250968,2011-10-14,2052.94
250969,2011-10-21,2139.0
250970,2011-10-28,2430.84
250971,2011-11-04,1411.12
250972,2011-11-11,1876.92
250973,2011-11-18,1477.64
250974,2011-11-25,1551.27
250975,2011-12-02,1586.73
250976,2011-12-09,1993.8
250977,2011-12-16,1822.6
250978,2011-12-23,1861.7
250979,2011-12-30,1909.08
250980,2012-01-06,1654.16
250981,2012-01-13,1372.92
250982,2012-01-20,1527.42
250983,2012-01-27,1106.15
250984,2012-02-03,1694.66
250985,2012-02-10,2712.46
250986,2012-02-17,2291.92
250987,2012-02-24,2178.16
250988,2012-03-02,2136.76
250989,2012-03-09,2461.08
250990,2012-03-16,2533.76
250991,2012-03-23,2287.94
250992,2012-03-30,2415.64
250993,2012-04-06,1941.94
250994,2012-04-13,2250.98
250995,2012-04-20,2529.02
250996,2012-04-27,1880.7
250997,2012-05-04,1871.18
250998,2012-05-11,1966.92
250999,2012-05-18,2356.66
251000,2012-05-25,2869.0
251001,2012-06-01,3090.96
251002,2012-06-08,2186.78
251003,2012-06-15,2284.19
251004,2012-06-22,2645.96
251005,2012-06-29,2233.58
251006,2012-07-06,2719.74
251007,2012-07-13,2851.6
251008,2012-07-20,2634.94
251009,2012-07-27,2500.94
251010,2012-08-03,2867.44
251011,2012-08-10,2376.92
251012,2012-08-17,2889.92
251013,2012-08-24,2764.76
251014,2012-08-31,2423.96
251015,2012-09-07,2710.92
251016,2012-09-14,2116.28
251017,2012-09-21,1784.38
251018,2012-09-28,1510.0
251019,2012-10-05,2831.32
251020,2012-10-12,1800.82
251021,2012-10-19,2402.52
251022,2012-10-26,2287.9
