,ds,y
402716,2010-02-05,17272.23
402717,2010-02-12,18239.82
402718,2010-02-19,17337.51
402719,2010-02-26,16559.4
402720,2010-03-05,18777.06
402721,2010-03-12,18366.8
402722,2010-03-19,17899.55
402723,2010-03-26,17455.92
402724,2010-04-02,17735.31
402725,2010-04-09,18195.35
402726,2010-04-16,19365.34
402727,2010-04-23,18935.52
402728,2010-04-30,18977.26
402729,2010-05-07,19492.47
402730,2010-05-14,17625.9
402731,2010-05-21,18410.77
402732,2010-05-28,17705.48
402733,2010-06-04,15226.58
402734,2010-06-11,13523.07
402735,2010-06-18,13908.95
402736,2010-06-25,13134.08
402737,2010-07-02,15653.36
402738,2010-07-09,18664.62
402739,2010-07-16,18592.7
402740,2010-07-23,19206.37
402741,2010-07-30,17493.13
402742,2010-08-06,19523.48
402743,2010-08-13,20425.02
402744,2010-08-20,19164.44
402745,2010-08-27,19461.8
402746,2010-09-03,19873.67
402747,2010-09-10,18636.21
402748,2010-09-17,20119.91
402749,2010-09-24,18900.78
402750,2010-10-01,19401.73
402751,2010-10-08,19690.89
402752,2010-10-15,18271.81
402753,2010-10-22,18802.81
402754,2010-10-29,17336.56
402755,2010-11-05,18417.76
402756,2010-11-12,17740.98
402757,2010-11-19,16745.46
402758,2010-11-26,13299.51
402759,2010-12-03,15987.66
402760,2010-12-10,17547.2
402761,2010-12-17,17449.16
402762,2010-12-24,16755.49
402763,2010-12-31,13155.09
402764,2011-01-07,15654.6
402765,2011-01-14,17441.29
402766,2011-01-21,17818.08
402767,2011-01-28,17362.82
402768,2011-02-04,18330.53
402769,2011-02-11,18079.82
402770,2011-02-18,16508.08
402771,2011-02-25,16710.38
402772,2011-03-04,17649.23
402773,2011-03-11,17523.22
402774,2011-03-18,16617.33
402775,2011-03-25,16574.15
402776,2011-04-01,17854.89
402777,2011-04-08,18473.28
402778,2011-04-15,19184.15
402779,2011-04-22,18162.14
402780,2011-04-29,17995.83
402781,2011-05-06,19377.61
402782,2011-05-13,19565.19
402783,2011-05-20,18567.04
402784,2011-05-27,18298.28
402785,2011-06-03,18152.82
402786,2011-06-10,18258.0
402787,2011-06-17,17492.84
402788,2011-06-24,16205.51
402789,2011-07-01,17592.42
402790,2011-07-08,17257.36
402791,2011-07-15,12144.82
402792,2011-07-22,9842.98
402793,2011-07-29,8956.77
402794,2011-08-05,9199.5
402795,2011-08-12,8752.74
402796,2011-08-19,5461.85
402797,2011-08-26,15737.7
402798,2011-09-02,16363.48
402799,2011-09-09,16594.85
402800,2011-09-16,18171.06
402801,2011-09-23,17892.74
402802,2011-09-30,16885.0
402803,2011-10-07,17087.93
402804,2011-10-14,16387.17
402805,2011-10-21,17166.47
402806,2011-10-28,16535.93
402807,2011-11-04,17467.87
402808,2011-11-11,18304.6
402809,2011-11-18,18380.63
402810,2011-11-25,14372.17
402811,2011-12-02,14973.5
402812,2011-12-09,17630.76
402813,2011-12-16,13945.88
402814,2011-12-23,17025.31
402815,2011-12-30,11543.38
402816,2012-01-06,16489.07
402817,2012-01-13,16745.92
402818,2012-01-20,17725.13
402819,2012-01-27,17058.42
402820,2012-02-03,17945.78
402821,2012-02-10,18582.78
402822,2012-02-17,18037.86
402823,2012-02-24,17555.38
402824,2012-03-02,18021.36
402825,2012-03-09,18257.15
402826,2012-03-16,17490.74
402827,2012-03-23,16504.42
402828,2012-03-30,17489.88
402829,2012-04-06,16654.93
402830,2012-04-13,16002.0
402831,2012-04-20,18783.89
402832,2012-04-27,17569.28
402833,2012-05-04,18727.64
402834,2012-05-11,17975.35
402835,2012-05-18,16786.95
402836,2012-05-25,17480.4
402837,2012-06-01,16995.73
402838,2012-06-08,17434.98
402839,2012-06-15,18136.44
402840,2012-06-22,16924.14
402841,2012-06-29,16484.2
402842,2012-07-06,17354.82
402843,2012-07-13,16860.26
402844,2012-07-20,16900.35
402845,2012-07-27,16197.88
402846,2012-08-03,17072.18
402847,2012-08-10,18545.9
402848,2012-08-17,18165.07
402849,2012-08-24,17077.4
402850,2012-08-31,16410.53
402851,2012-09-07,17395.07
402852,2012-09-14,16665.17
402853,2012-09-21,16226.33
402854,2012-09-28,16524.87
402855,2012-10-05,17139.54
402856,2012-10-12,16854.91
402857,2012-10-19,16745.86
402858,2012-10-26,15484.67
