,ds,y
264205,2010-02-05,16228.01
264206,2010-02-12,14326.37
264207,2010-02-19,14905.28
264208,2010-02-26,9008.42
264209,2010-03-05,9608.0
264210,2010-03-12,14456.82
264211,2010-03-19,9447.24
264212,2010-03-26,13296.78
264213,2010-04-02,13919.24
264214,2010-04-09,12124.02
264215,2010-04-16,11236.82
264216,2010-04-23,10115.54
264217,2010-04-30,9261.08
264218,2010-05-07,11082.96
264219,2010-05-14,10130.78
264220,2010-05-21,10615.38
264221,2010-05-28,10852.1
264222,2010-06-04,14702.6
264223,2010-06-11,10187.0
264224,2010-06-18,10476.46
264225,2010-06-25,13462.78
264226,2010-07-02,12524.46
264227,2010-07-09,10743.16
264228,2010-07-16,11386.64
264229,2010-07-23,14120.64
264230,2010-07-30,10227.76
264231,2010-08-06,15656.61
264232,2010-08-13,12607.44
264233,2010-08-20,15111.67
264234,2010-08-27,15654.22
264235,2010-09-03,13643.64
264236,2010-09-10,15774.28
264237,2010-09-17,9994.32
264238,2010-09-24,10875.26
264239,2010-10-01,11982.72
264240,2010-10-08,9110.69
264241,2010-10-15,10177.5
264242,2010-10-22,9225.34
264243,2010-10-29,10065.48
264244,2010-11-05,10548.06
264245,2010-11-12,9675.3
264246,2010-11-19,12080.76
264247,2010-11-26,20533.58
264248,2010-12-03,10330.34
264249,2010-12-10,10868.12
264250,2010-12-17,7601.56
264251,2010-12-24,13776.29
264252,2010-12-31,8493.82
264253,2011-01-07,9807.12
264254,2011-01-14,9358.17
264255,2011-01-21,7565.26
264256,2011-01-28,7219.02
264257,2011-02-04,9402.5
264258,2011-02-11,10679.3
264259,2011-02-18,12106.3
264260,2011-02-25,11023.42
264261,2011-03-04,10114.5
264262,2011-03-11,10605.2
264263,2011-03-18,10871.98
264264,2011-03-25,9682.22
264265,2011-04-01,10746.22
264266,2011-04-08,10306.1
264267,2011-04-15,10202.1
264268,2011-04-22,11295.16
264269,2011-04-29,7614.49
264270,2011-05-06,8288.06
264271,2011-05-13,8439.53
264272,2011-05-20,11402.7
264273,2011-05-27,8691.39
264274,2011-06-03,7406.17
264275,2011-06-10,9307.4
264276,2011-06-17,9479.1
264277,2011-06-24,10693.45
264278,2011-07-01,8961.92
264279,2011-07-08,10728.95
264280,2011-07-15,10062.69
264281,2011-07-22,10841.72
264282,2011-07-29,10551.92
264283,2011-08-05,10744.69
264284,2011-08-12,11044.31
264285,2011-08-19,13229.54
264286,2011-08-26,11996.25
264287,2011-09-02,8675.79
264288,2011-09-09,14266.36
264289,2011-09-16,10273.92
264290,2011-09-23,9492.97
264291,2011-09-30,10367.15
264292,2011-10-07,11602.92
264293,2011-10-14,11708.82
264294,2011-10-21,8323.76
264295,2011-10-28,9104.62
264296,2011-11-04,9357.21
264297,2011-11-11,12002.26
264298,2011-11-18,13133.99
264299,2011-11-25,21497.33
264300,2011-12-02,12181.72
264301,2011-12-09,11348.11
264302,2011-12-16,10965.09
264303,2011-12-23,14066.76
264304,2011-12-30,11870.23
264305,2012-01-06,10570.55
264306,2012-01-13,8197.64
264307,2012-01-20,7157.61
264308,2012-01-27,8237.27
264309,2012-02-03,10359.28
264310,2012-02-10,11359.25
264311,2012-02-17,10029.32
264312,2012-02-24,13983.78
264313,2012-03-02,9911.03
264314,2012-03-09,9356.08
264315,2012-03-16,8154.46
264316,2012-03-23,9338.57
264317,2012-03-30,9770.69
264318,2012-04-06,10573.13
264319,2012-04-13,8980.28
264320,2012-04-20,10529.09
264321,2012-04-27,7134.52
264322,2012-05-04,11244.52
264323,2012-05-11,8884.93
264324,2012-05-18,7427.91
264325,2012-05-25,10295.96
264326,2012-06-01,8588.78
264327,2012-06-08,11526.8
264328,2012-06-15,8872.55
264329,2012-06-22,9273.86
264330,2012-06-29,10700.69
264331,2012-07-06,12686.28
264332,2012-07-13,10152.86
264333,2012-07-20,10030.12
264334,2012-07-27,11361.29
264335,2012-08-03,13909.42
264336,2012-08-10,8598.41
264337,2012-08-17,11535.85
264338,2012-08-24,15095.38
264339,2012-08-31,11199.28
264340,2012-09-07,10079.6
264341,2012-09-14,8832.53
264342,2012-09-21,9975.88
264343,2012-09-28,6757.3
264344,2012-10-05,9598.11
264345,2012-10-12,8512.92
264346,2012-10-19,9798.5
264347,2012-10-26,9505.18
