,ds,y
314620,2010-02-05,345.0
314621,2010-02-12,280.0
314622,2010-02-19,190.0
314623,2010-02-26,310.0
314624,2010-03-05,255.0
314625,2010-03-12,195.01
314626,2010-03-19,215.0
314627,2010-03-26,160.0
314628,2010-04-02,225.0
314629,2010-04-09,160.0
314630,2010-04-16,127.0
314631,2010-04-23,85.0
314632,2010-04-30,114.0
314633,2010-05-07,115.0
314634,2010-05-14,140.0
314635,2010-05-21,165.0
314636,2010-05-28,75.0
314637,2010-06-04,75.0
314638,2010-06-11,70.0
314639,2010-06-18,205.0
314640,2010-06-25,260.0
314641,2010-07-02,95.0
314642,2010-07-09,272.0
314643,2010-07-16,170.0
314644,2010-07-23,60.0
314645,2010-07-30,151.0
314646,2010-08-06,96.0
314647,2010-08-13,85.0
314648,2010-08-20,150.0
314649,2010-08-27,100.0
314650,2010-09-03,140.0
314651,2010-09-10,170.0
314652,2010-09-17,115.0
314653,2010-09-24,140.0
314654,2010-10-01,269.96
314655,2010-10-08,100.0
314656,2010-10-15,384.76
314657,2010-10-22,60.0
314658,2010-10-29,55.0
314659,2010-11-05,205.0
314660,2010-11-12,249.84
314661,2010-11-19,114.92
314662,2010-11-26,230.0
314663,2010-12-03,75.0
314664,2010-12-10,205.0
314665,2010-12-17,279.96
314666,2010-12-24,294.96
314667,2010-12-31,219.96
314668,2011-01-07,245.0
314669,2011-01-14,320.0
314670,2011-01-21,310.0
314671,2011-01-28,190.0
314672,2011-02-04,60.0
314673,2011-02-11,130.0
314674,2011-02-18,200.0
314675,2011-02-25,200.0
314676,2011-03-04,149.96
314677,2011-03-11,280.0
314678,2011-03-18,200.0
314679,2011-03-25,168.0
314680,2011-04-01,35.0
314681,2011-04-08,80.0
314682,2011-04-15,130.0
314683,2011-04-22,50.0
314684,2011-04-29,75.0
314685,2011-05-06,30.0
314686,2011-05-13,65.01
314687,2011-05-20,50.0
314688,2011-05-27,60.0
314689,2011-06-03,30.0
314690,2011-06-10,25.04
314691,2011-06-17,65.0
314692,2011-06-24,30.0
314693,2011-07-01,75.0
314694,2011-07-08,85.0
314695,2011-07-15,60.0
314696,2011-07-22,40.0
314697,2011-07-29,75.0
314698,2011-08-05,10.04
314699,2011-08-12,50.0
314700,2011-08-19,85.0
314701,2011-08-26,95.0
314702,2011-09-02,55.0
314703,2011-09-09,240.0
314704,2011-09-16,110.0
314705,2011-09-23,75.0
314706,2011-10-07,60.0
314707,2011-10-14,45.0
314708,2011-10-21,85.0
314709,2011-10-28,80.0
314710,2011-11-04,5.0
314711,2011-11-11,55.0
314712,2011-11-18,55.0
314713,2011-11-25,25.0
314714,2011-12-02,20.0
314715,2011-12-09,65.0
314716,2011-12-16,145.0
314717,2011-12-23,200.0
314718,2011-12-30,75.0
314719,2012-01-06,160.0
314720,2012-01-13,90.0
314721,2012-01-20,90.0
314722,2012-01-27,85.0
314723,2012-02-03,45.0
314724,2012-02-10,165.0
314725,2012-02-17,60.0
314726,2012-02-24,25.0
314727,2012-03-02,20.0
314728,2012-03-09,75.0
314729,2012-03-16,55.0
314730,2012-03-23,25.0
314731,2012-03-30,35.0
314732,2012-04-06,80.0
314733,2012-04-13,60.0
314734,2012-04-20,110.0
314735,2012-04-27,80.0
314736,2012-05-04,70.0
314737,2012-05-11,85.0
314738,2012-05-18,25.0
314739,2012-05-25,40.0
314740,2012-06-01,30.0
314741,2012-06-08,80.0
314742,2012-06-15,80.0
314743,2012-06-22,25.0
314744,2012-06-29,10.0
314745,2012-07-06,35.0
314746,2012-07-13,50.0
314747,2012-07-20,40.0
314748,2012-07-27,15.0
314749,2012-08-03,35.0
314750,2012-08-10,55.0
314751,2012-08-17,30.0
314752,2012-08-24,15.0
314753,2012-08-31,70.0
314754,2012-09-07,125.0
314755,2012-09-14,35.0
314756,2012-09-21,70.0
314757,2012-09-28,80.0
314758,2012-10-05,45.0
314759,2012-10-12,60.0
314760,2012-10-19,50.0
314761,2012-10-26,90.0
