,ds,y
177759,2010-02-05,36887.69
177760,2010-02-12,39934.03
177761,2010-02-19,42698.05
177762,2010-02-26,24791.4
177763,2010-03-05,40710.78
177764,2010-03-12,40744.86
177765,2010-03-19,32412.94
177766,2010-03-26,54985.59
177767,2010-04-02,50889.86
177768,2010-04-09,33962.0
177769,2010-04-16,21280.7
177770,2010-04-23,38354.14
177771,2010-04-30,32586.99
177772,2010-05-07,28515.37
177773,2010-05-14,24681.17
177774,2010-05-21,18561.25
177775,2010-05-28,17005.92
177776,2010-06-04,24820.87
177777,2010-06-11,22519.58
177778,2010-06-18,24846.95
177779,2010-06-25,24990.99
177780,2010-07-02,28356.45
177781,2010-07-09,20892.44
177782,2010-07-16,20662.84
177783,2010-07-23,21441.59
177784,2010-07-30,19953.01
177785,2010-08-06,22607.32
177786,2010-08-13,19807.64
177787,2010-08-20,22621.96
177788,2010-08-27,20812.78
177789,2010-09-03,24082.15
177790,2010-09-10,21211.82
177791,2010-09-17,23986.12
177792,2010-09-24,24360.0
177793,2010-10-01,26573.65
177794,2010-10-08,26288.2
177795,2010-10-15,29385.24
177796,2010-10-22,25608.38
177797,2010-10-29,23639.31
177798,2010-11-05,32561.58
177799,2010-11-12,38471.27
177800,2010-11-19,32409.66
177801,2010-11-26,109640.72
177802,2010-12-03,52065.57
177803,2010-12-10,68526.22
177804,2010-12-17,88731.23
177805,2010-12-24,134194.45
177806,2010-12-31,46644.49
177807,2011-01-07,25459.21
177808,2011-01-14,23189.12
177809,2011-01-21,23298.03
177810,2011-01-28,25947.58
177811,2011-02-04,33358.29
177812,2011-02-11,31027.62
177813,2011-02-18,32346.42
177814,2011-02-25,34500.49
177815,2011-03-04,37078.86
177816,2011-03-11,30838.25
177817,2011-03-18,26412.16
177818,2011-03-25,23459.54
177819,2011-04-01,29341.65
177820,2011-04-08,30665.51
177821,2011-04-15,34079.27
177822,2011-04-22,41650.35
177823,2011-04-29,23647.15
177824,2011-05-06,19214.55
177825,2011-05-13,17215.08
177826,2011-05-20,18306.42
177827,2011-05-27,17518.92
177828,2011-06-03,16268.46
177829,2011-06-10,17874.95
177830,2011-06-17,17601.66
177831,2011-06-24,19714.64
177832,2011-07-01,19409.44
177833,2011-07-08,15955.28
177834,2011-07-15,17955.0
177835,2011-07-22,18358.73
177836,2011-07-29,15858.58
177837,2011-08-05,19788.18
177838,2011-08-12,19634.21
177839,2011-08-19,19287.95
177840,2011-08-26,19574.8
177841,2011-09-02,20936.44
177842,2011-09-09,18693.7
177843,2011-09-16,21690.9
177844,2011-09-23,23547.4
177845,2011-09-30,22331.81
177846,2011-10-07,32282.96
177847,2011-10-14,23002.69
177848,2011-10-21,28836.06
177849,2011-10-28,25889.33
177850,2011-11-04,31336.15
177851,2011-11-11,35444.35
177852,2011-11-18,27866.05
177853,2011-11-25,106312.84
177854,2011-12-02,33234.7
177855,2011-12-09,48431.59
177856,2011-12-16,58465.36
177857,2011-12-23,83017.34
177858,2011-12-30,39984.98
177859,2012-01-06,22285.5
177860,2012-01-13,17728.83
177861,2012-01-20,17614.3
177862,2012-01-27,18018.47
177863,2012-02-03,24266.44
177864,2012-02-10,28637.49
177865,2012-02-17,42071.01
177866,2012-02-24,27556.15
177867,2012-03-02,27816.25
177868,2012-03-09,24850.39
177869,2012-03-16,23390.72
177870,2012-03-23,20851.57
177871,2012-03-30,23193.3
177872,2012-04-06,34286.22
177873,2012-04-13,25229.98
177874,2012-04-20,15027.99
177875,2012-04-27,16775.73
177876,2012-05-04,16606.11
177877,2012-05-11,17586.5
177878,2012-05-18,16695.64
177879,2012-05-25,12678.92
177880,2012-06-01,14398.25
177881,2012-06-08,21336.59
177882,2012-06-15,20075.07
177883,2012-06-22,16628.4
177884,2012-06-29,19747.66
177885,2012-07-06,17475.24
177886,2012-07-13,15354.53
177887,2012-07-20,15401.9
177888,2012-07-27,14785.65
177889,2012-08-03,13660.05
177890,2012-08-10,15874.4
177891,2012-08-17,15600.3
177892,2012-08-24,30189.97
177893,2012-08-31,22556.0
177894,2012-09-07,19079.84
177895,2012-09-14,21817.27
177896,2012-09-21,21913.72
177897,2012-09-28,27771.55
177898,2012-10-05,23113.92
177899,2012-10-12,22390.54
177900,2012-10-19,25611.98
177901,2012-10-26,25760.45
