,ds,y
270240,2010-02-05,17179.75
270241,2010-02-12,17171.25
270242,2010-02-19,17118.5
270243,2010-02-26,17792.69
270244,2010-03-05,17677.5
270245,2010-03-12,14433.5
270246,2010-03-19,16507.41
270247,2010-03-26,17758.8
270248,2010-04-02,18437.0
270249,2010-04-09,17667.28
270250,2010-04-16,15182.26
270251,2010-04-23,16601.5
270252,2010-04-30,16101.0
270253,2010-05-07,17887.25
270254,2010-05-14,17069.0
270255,2010-05-21,17565.74
270256,2010-05-28,14475.0
270257,2010-06-04,18889.5
270258,2010-06-11,18376.25
270259,2010-06-18,16962.88
270260,2010-06-25,17013.0
270261,2010-07-02,17446.75
270262,2010-07-09,15368.42
270263,2010-07-16,14744.84
270264,2010-07-23,14280.5
270265,2010-07-30,13210.5
270266,2010-08-06,16204.0
270267,2010-08-13,14519.16
270268,2010-08-20,14278.46
270269,2010-08-27,14751.64
270270,2010-09-03,17918.75
270271,2010-09-10,13336.4
270272,2010-09-17,12348.27
270273,2010-09-24,12841.79
270274,2010-10-01,14757.48
270275,2010-10-08,15140.3
270276,2010-10-15,13523.19
270277,2010-10-22,15039.68
270278,2010-10-29,15699.49
270279,2010-11-05,15959.25
270280,2010-11-12,14391.95
270281,2010-11-19,14780.71
270282,2010-11-26,19424.32
270283,2010-12-03,15585.89
270284,2010-12-10,15497.17
270285,2010-12-17,15781.17
270286,2010-12-24,25249.66
270287,2010-12-31,10889.43
270288,2011-01-07,11853.35
270289,2011-01-14,9898.75
270290,2011-01-21,9739.04
270291,2011-01-28,10953.44
270292,2011-02-04,15260.97
270293,2011-02-11,15488.66
270294,2011-02-18,18424.15
270295,2011-02-25,14612.4
270296,2011-03-04,19825.78
270297,2011-03-11,16056.99
270298,2011-03-18,17268.88
270299,2011-03-25,15711.54
270300,2011-04-01,16931.51
270301,2011-04-08,16153.32
270302,2011-04-15,15895.69
270303,2011-04-22,19475.89
270304,2011-04-29,18734.94
270305,2011-05-06,16216.8
270306,2011-05-13,15435.6
270307,2011-05-20,14144.34
270308,2011-05-27,16763.3
270309,2011-06-03,17630.78
270310,2011-06-10,16632.96
270311,2011-06-17,17183.46
270312,2011-06-24,15513.89
270313,2011-07-01,15975.98
270314,2011-07-08,16804.33
270315,2011-07-15,14686.56
270316,2011-07-22,14265.29
270317,2011-07-29,13730.45
270318,2011-08-05,16288.49
270319,2011-08-12,13416.55
270320,2011-08-19,14675.22
270321,2011-08-26,14515.87
270322,2011-09-02,17188.3
270323,2011-09-09,14376.63
270324,2011-09-16,14459.57
270325,2011-09-23,13639.11
270326,2011-09-30,12858.61
270327,2011-10-07,17387.04
270328,2011-10-14,14486.92
270329,2011-10-21,12431.08
270330,2011-10-28,15141.73
270331,2011-11-04,16511.74
270332,2011-11-11,17220.38
270333,2011-11-18,13743.6
270334,2011-11-25,16848.05
270335,2011-12-02,12967.97
270336,2011-12-09,14784.44
270337,2011-12-16,15729.91
270338,2011-12-23,20496.95
270339,2011-12-30,13145.66
270340,2012-01-06,12020.75
270341,2012-01-13,10158.06
270342,2012-01-20,10292.92
270343,2012-01-27,12261.21
270344,2012-02-03,14601.48
270345,2012-02-10,18758.53
270346,2012-02-17,16846.4
270347,2012-02-24,15782.74
270348,2012-03-02,15996.94
270349,2012-03-09,17958.92
270350,2012-03-16,17204.86
270351,2012-03-23,14721.23
270352,2012-03-30,15550.7
270353,2012-04-06,15944.14
270354,2012-04-13,16312.07
270355,2012-04-20,15304.05
270356,2012-04-27,17490.84
270357,2012-05-04,16466.08
270358,2012-05-11,14609.04
270359,2012-05-18,14672.41
270360,2012-05-25,15413.75
270361,2012-06-01,15500.46
270362,2012-06-08,15962.85
270363,2012-06-15,15761.56
270364,2012-06-22,15098.98
270365,2012-06-29,13683.1
270366,2012-07-06,14417.01
270367,2012-07-13,12942.53
270368,2012-07-20,13209.4
270369,2012-07-27,13277.51
270370,2012-08-03,14345.38
270371,2012-08-10,14081.11
270372,2012-08-17,14771.55
270373,2012-08-24,16569.9
270374,2012-08-31,18946.7
270375,2012-09-07,13895.98
270376,2012-09-14,12781.96
270377,2012-09-21,12461.99
270378,2012-09-28,12931.94
270379,2012-10-05,15065.44
270380,2012-10-12,13336.06
270381,2012-10-19,14516.94
270382,2012-10-26,14772.63
