,ds,y
417347,2010-02-05,3666.88
417348,2010-02-12,2320.88
417349,2010-02-19,3669.69
417350,2010-02-26,3289.79
417351,2010-03-05,4290.2
417352,2010-03-12,4778.23
417353,2010-03-19,4420.98
417354,2010-03-26,5517.75
417355,2010-04-02,4883.6
417356,2010-04-09,4765.4
417357,2010-04-16,4555.78
417358,2010-04-23,3928.66
417359,2010-04-30,4225.71
417360,2010-05-07,4756.17
417361,2010-05-14,4251.62
417362,2010-05-21,4256.32
417363,2010-05-28,4684.15
417364,2010-06-04,4125.87
417365,2010-06-11,4670.48
417366,2010-06-18,4836.96
417367,2010-06-25,4344.79
417368,2010-07-02,5009.45
417369,2010-07-09,4427.73
417370,2010-07-16,3952.49
417371,2010-07-23,4802.61
417372,2010-07-30,3944.25
417373,2010-08-06,4788.19
417374,2010-08-13,4011.16
417375,2010-08-20,4095.18
417376,2010-08-27,3670.68
417377,2010-09-03,4323.09
417378,2010-09-10,4510.16
417379,2010-09-17,3706.85
417380,2010-09-24,3597.57
417381,2010-10-01,4049.81
417382,2010-10-08,3451.92
417383,2010-10-15,4581.1
417384,2010-10-22,4118.93
417385,2010-10-29,4282.51
417386,2010-11-05,4028.86
417387,2010-11-12,4546.29
417388,2010-11-19,4106.12
417389,2010-11-26,4337.85
417390,2010-12-03,3553.15
417391,2010-12-10,3558.14
417392,2010-12-17,3253.91
417393,2010-12-24,3563.61
417394,2010-12-31,3330.74
417395,2011-01-07,3677.79
417396,2011-01-14,3133.74
417397,2011-01-21,3708.69
417398,2011-01-28,3624.47
417399,2011-02-04,3310.77
417400,2011-02-11,4527.44
417401,2011-02-18,4775.71
417402,2011-02-25,4087.35
417403,2011-03-04,3867.56
417404,2011-03-11,4720.32
417405,2011-03-18,5440.34
417406,2011-03-25,4170.58
417407,2011-04-01,4557.35
417408,2011-04-08,4473.48
417409,2011-04-15,4478.89
417410,2011-04-22,3963.17
417411,2011-04-29,4257.29
417412,2011-05-06,4247.51
417413,2011-05-13,4368.26
417414,2011-05-20,4392.02
417415,2011-05-27,4338.29
417416,2011-06-03,4110.67
417417,2011-06-10,4623.46
417418,2011-06-17,4168.81
417419,2011-06-24,4249.9
417420,2011-07-01,4707.63
417421,2011-07-08,4271.4
417422,2011-07-15,4652.45
417423,2011-07-22,4441.03
417424,2011-07-29,4082.32
417425,2011-08-05,4256.47
417426,2011-08-12,4298.64
417427,2011-08-19,4785.73
417428,2011-08-26,4469.95
417429,2011-09-02,4176.76
417430,2011-09-09,4313.48
417431,2011-09-16,4445.98
417432,2011-09-23,5339.19
417433,2011-09-30,5027.52
417434,2011-10-07,4871.06
417435,2011-10-14,4878.44
417436,2011-10-21,4623.19
417437,2011-10-28,5221.47
417438,2011-11-04,4501.65
417439,2011-11-11,5243.94
417440,2011-11-18,5156.56
417441,2011-11-25,5059.05
417442,2011-12-02,4111.16
417443,2011-12-09,4514.9
417444,2011-12-16,4682.34
417445,2011-12-23,4306.65
417446,2011-12-30,4595.65
417447,2012-01-06,5035.15
417448,2012-01-13,4902.41
417449,2012-01-20,3786.74
417450,2012-01-27,3749.71
417451,2012-02-03,4342.53
417452,2012-02-10,4539.57
417453,2012-02-17,4254.79
417454,2012-02-24,4633.91
417455,2012-03-02,4894.49
417456,2012-03-09,4728.64
417457,2012-03-16,5786.09
417458,2012-03-23,5517.57
417459,2012-03-30,4744.24
417460,2012-04-06,5044.23
417461,2012-04-13,5344.46
417462,2012-04-20,5101.1
417463,2012-04-27,5348.03
417464,2012-05-04,5529.06
417465,2012-05-11,5094.28
417466,2012-05-18,5279.28
417467,2012-05-25,5142.75
417468,2012-06-01,4465.36
417469,2012-06-08,5348.33
417470,2012-06-15,4694.32
417471,2012-06-22,4584.56
417472,2012-06-29,4977.76
417473,2012-07-06,4658.56
417474,2012-07-13,4931.22
417475,2012-07-20,4715.55
417476,2012-07-27,4660.15
417477,2012-08-03,4942.73
417478,2012-08-10,4563.71
417479,2012-08-17,4425.53
417480,2012-08-24,4409.3
417481,2012-08-31,4677.5
417482,2012-09-07,4488.64
417483,2012-09-14,5156.66
417484,2012-09-21,4240.4
417485,2012-09-28,4162.85
417486,2012-10-05,4596.01
417487,2012-10-12,4656.99
417488,2012-10-19,4764.14
417489,2012-10-26,4894.78
